ProductID,StockOnHand,ReorderLevel,Warehouse
PROD04351,4314,97,WH-A
PROD04352,471,486,WH-B
PROD04353,4436,123,WH-A
PROD04354,2788,69,WH-A
PROD04355,2032,92,WH-B
PROD04356,1819,56,WH-B
PROD04357,1889,142, wh-a 
PROD04358,4230,45, wh-a 
PROD04359,2465,84,WH-C
PROD04360,4631,387,WH-C
PROD04361,3581,166,WH-A
PROD04362,854,226,WH-C
PROD04363,3245,290,WH-A
PROD04364,3311,165,WH-A
PROD04365,2676,319,WH-C
PROD04366,700,153, wh-a 
PROD04367,51,150,WH-C
PROD04368,4461,92,WH-B
PROD04369,1505,69, wh-a 
PROD04370,2355,207,WH-B
PROD04371,3012,35,WH-C
PROD04372,3214,153,WH-A
PROD04373,4760,13,WH-A
PROD04374,4641,139,WH-C
PROD04375,2234,293,WH-B
PROD04376,2596,203,WH-C
PROD04377,2424,413, wh-a 
PROD04378,3475,266,WH-B
PROD04379,2385,324,WH-C
PROD04380,4712,142,WH-C
PROD04381,3180,27,WH-B
PROD04382,71,220, wh-a 
PROD04383,4112,143,WH-A
PROD04384,737,364,WH-A
PROD04385,4585,186,WH-A
PROD04386,3460,363,WH-A
PROD04387,605,174, wh-a 
PROD04388,3018,423,WH-B
PROD04389,729,358,WH-C
PROD04390,4845,292,WH-B
PROD04391,3276,285,WH-C
PROD04392,4035,264,WH-A
PROD04393,2101,377,WH-B
PROD04394,4794,300, wh-a 
PROD04395,1366,392,WH-C
PROD04396,4524,488,WH-B
PROD04397,8,338,WH-B
PROD04398,3741,423,WH-C
PROD04399,2059,351,WH-A
PROD04400,1551,314,WH-C
PROD04401,3652,277,WH-A
PROD04402,475,134,WH-A
PROD04403,1912,133,WH-C
PROD04404,831,497, wh-a 
PROD04405,4177,15,WH-C
PROD04406,4260,16,WH-A
PROD04407,3814,368,WH-B
PROD04408,1393,74, wh-a 
PROD04409,3333,131,WH-A
PROD04410,2684,95, wh-a 
PROD04411,4882,459,WH-A
PROD04412,1104,88,WH-B
PROD04413,4433,203,WH-A
PROD04414,1303,355,WH-B
PROD04415,431,187, wh-a 
PROD04416,948,286,WH-C
PROD04417,1967,25,WH-B
PROD04418,2971,124,WH-A
PROD04419,2398,313,WH-C
PROD04420,1741,19,WH-B
PROD04421,4775,302,WH-C
PROD04422,4667,446, wh-a 
PROD04423,465,388, wh-a 
PROD04424,4264,12, wh-a 
PROD04425,2538,495,WH-A
PROD04426,2325,416,WH-A
PROD04427,4370,143,WH-B
PROD04428,3842,131,WH-C
PROD04429,2964,175,WH-A
PROD04430,3503,433,WH-A
PROD04431,2552,101, wh-a 
PROD04432,2820,106, wh-a 
PROD04433,3486,290,WH-C
PROD04434,3720,261,WH-C
PROD04435,2508,172,WH-A
PROD04436,4300,32,WH-C
PROD04437,3532,489,WH-B
PROD04438,3640,483,WH-A
PROD04439,3625,467, wh-a 
PROD04440,2669,476,WH-A
PROD04441,2431,332,WH-C
PROD04442,4893,35,WH-B
PROD04443,3594,267,WH-A
PROD04444,1911,398,WH-B
PROD04445,1845,307,WH-B
PROD04446,2903,172, wh-a 
PROD04447,1509,136,WH-B
PROD04448,2813,44,WH-C
PROD04449,351,28,WH-B
PROD04450,2372,286,WH-C
PROD04451,4803,154, wh-a 
PROD04452,2886,471,WH-C
PROD04453,3083,395,WH-A
PROD04454,3435,101, wh-a 
PROD04455,4351,457,WH-B
PROD04456,4969,314,WH-B
PROD04457,238,78,WH-C
PROD04458,840,491,WH-B
PROD04459,4432,396,WH-C
PROD04460,1757,114,WH-C
PROD04461,1753,33,WH-A
PROD04462,3248,433,WH-C
PROD04463,3593,356,WH-C
PROD04464,2671,483,WH-A
PROD04465,2087,53, wh-a 
PROD04466,4132,372,WH-C
PROD04467,756,306,WH-A
PROD04468,826,359,WH-A
PROD04469,4614,128,WH-B
PROD04470,2224,39,WH-B
PROD04471,707,30,WH-B
PROD04472,3369,464,WH-B
PROD04473,793,57, wh-a 
PROD04474,4947,496,WH-C
PROD04475,3952,25, wh-a 
PROD04476,4375,425, wh-a 
PROD04477,3774,476,WH-B
PROD04478,800,107, wh-a 
PROD04479,738,37, wh-a 
PROD04480,4343,94,WH-C
PROD04481,4337,339,WH-B
PROD04482,3949,56,WH-B
PROD04483,1646,15, wh-a 
PROD04484,307,372, wh-a 
PROD04485,1084,409, wh-a 
PROD04486,2960,235,WH-B
PROD04487,3387,323,WH-B
PROD04488,1371,222,WH-C
PROD04489,337,389, wh-a 
PROD04490,4810,215,WH-C
PROD04491,2937,364,WH-A
PROD04492,-47,378,WH-B
PROD04493,2505,315,WH-B
PROD04494,2060,488,WH-B
PROD04495,4329,460, wh-a 
PROD04496,3773,341, wh-a 
PROD04497,4371,350, wh-a 
PROD04498,1073,126, wh-a 
PROD04499,1729,478,WH-A
PROD04500,3546,135,WH-A
PROD04501,1245,367,WH-A
PROD04502,2275,459, wh-a 
PROD04503,215,208, wh-a 
PROD04504,2434,205, wh-a 
PROD04505,2484,134,WH-A
PROD04506,4217,357,WH-A
PROD04507,1179,128,WH-C
PROD04508,2494,439, wh-a 
PROD04509,198,424, wh-a 
PROD04510,3191,263,WH-B
PROD04511,1231,161,WH-A
PROD04512,3931,160,WH-C
PROD04513,2173,398,WH-A
PROD04514,4956,132,WH-C
PROD04515,307,302,WH-A
PROD04516,908,114, wh-a 
PROD04517,3050,213,WH-C
PROD04518,4378,429, wh-a 
PROD04519,3872,258,WH-B
PROD04520,3310,70, wh-a 
PROD04521,1118,48, wh-a 
PROD04522,2887,12,WH-B
PROD04523,3858,17, wh-a 
PROD04524,3836,188, wh-a 
PROD04525,3491,132, wh-a 
PROD04526,1256,74,WH-A
PROD04527,3151,127, wh-a 
PROD04528,1722,117,WH-C
PROD04529,99,51, wh-a 
PROD04530,2319,184,WH-A
PROD04531,3300,315,WH-B
PROD04532,2229,457,WH-C
PROD04533,4515,57,WH-A
PROD04534,1103,318,WH-B
PROD04535,3721,226,WH-C
PROD04536,4009,41,WH-A
PROD04537,2950,140,WH-C
PROD04538,4403,63,WH-C
PROD04539,4274,246,WH-C
PROD04540,233,305, wh-a 
PROD04541,342,440, wh-a 
PROD04542,4941,34,WH-B
PROD04543,4221,266,WH-B
PROD04544,1943,83,WH-C
PROD04545,442,243, wh-a 
PROD04546,3140,194,WH-C
PROD04547,-15,271,WH-A
PROD04548,826,77,WH-C
PROD04549,298,118,WH-A
PROD04550,2426,284,WH-C
PROD04551,4036,20,WH-B
PROD04552,3817,349,WH-A
PROD04553,3471,310, wh-a 
PROD04554,4844,192,WH-B
PROD04555,4154,96,WH-A
PROD04556,493,35, wh-a 
PROD04557,3239,233,WH-B
PROD04558,1244,75,WH-C
PROD04559,3466,320,WH-B
PROD04560,215,257,WH-A
PROD04561,3962,198,WH-B
PROD04562,1658,47,WH-C
PROD04563,3967,403,WH-B
PROD04564,1273,480,WH-C
PROD04565,3321,65,WH-A
PROD04566,1999,23, wh-a 
PROD04567,2298,65,WH-A
PROD04568,2867,292,WH-B
PROD04569,-1,376,WH-B
PROD04570,3793,325,WH-A
PROD04571,1461,191,WH-A
PROD04572,3119,241, wh-a 
PROD04573,172,121,WH-C
PROD04574,153,97, wh-a 
PROD04575,4904,176, wh-a 
PROD04576,2472,56,WH-B
PROD04577,86,344,WH-B
PROD04578,4572,21,WH-A
PROD04579,2341,72,WH-C
PROD04580,928,16,WH-A
PROD04581,534,210,WH-A
PROD04582,171,445, wh-a 
PROD04583,2380,481,WH-B
PROD04584,4504,126,WH-A
PROD04585,2013,424,WH-A
PROD04586,138,247,WH-B
PROD04587,1250,191,WH-C
PROD04588,542,201,WH-A
PROD04589,2891,138,WH-C
PROD04590,2677,376,WH-A
PROD04591,2660,483,WH-B
PROD04592,2501,452,WH-A
PROD04593,4893,39,WH-A
PROD04594,2003,490, wh-a 
PROD04595,4237,324,WH-B
PROD04596,1346,285, wh-a 
PROD04597,241,491,WH-C
PROD04598,2233,383,WH-A
PROD04599,1044,339,WH-A
PROD04600,62,133,WH-C
PROD04601,2672,376,WH-C
PROD04602,2512,167,WH-A
PROD04603,1612,73,WH-A
PROD04604,1132,192, wh-a 
PROD04605,553,462,WH-C
PROD04606,4774,120,WH-A
PROD04607,3465,477,WH-C
PROD04608,4402,388,WH-B
PROD04609,768,359,WH-B
PROD04610,938,95,WH-B
PROD04611,961,439, wh-a 
PROD04612,4437,435,WH-A
PROD04613,4259,321,WH-A
PROD04614,1723,243, wh-a 
PROD04615,435,276, wh-a 
PROD04616,3288,73,WH-B
PROD04617,1742,333,WH-A
PROD04618,1834,329,WH-B
PROD04619,1110,275,WH-A
PROD04620,3467,119,WH-A
PROD04621,3154,339,WH-A
PROD04622,3211,454,WH-B
PROD04623,2874,161,WH-C
PROD04624,2896,450,WH-C
PROD04625,2321,458,WH-C
PROD04626,2903,128,WH-C
PROD04627,3090,363,WH-C
PROD04628,1626,131,WH-C
PROD04629,1552,60, wh-a 
PROD04630,348,32,WH-B
PROD04631,4054,463, wh-a 
PROD04632,2896,365,WH-A
PROD04633,4355,88,WH-A
PROD04634,235,252,WH-A
PROD04635,789,488,WH-C
PROD04636,4592,157,WH-C
PROD04637,3914,48,WH-C
PROD04638,-9,215,WH-C
PROD04639,4679,79,WH-B
PROD04640,488,183,WH-C
PROD04641,2413,132,WH-B
PROD04642,2076,430, wh-a 
PROD04643,1183,117,WH-C
PROD04644,2345,106, wh-a 
PROD04645,1661,385,WH-C
PROD04646,831,229,WH-B
PROD04647,2358,32, wh-a 
PROD04648,742,316,WH-B
PROD04649,4772,358,WH-A
PROD04650,2109,185, wh-a 
PROD04651,4766,173,WH-A
PROD04652,885,149,WH-A
PROD04653,2572,427, wh-a 
PROD04654,2760,180,WH-A
PROD04655,4521,152, wh-a 
PROD04656,4310,236, wh-a 
PROD04657,856,156,WH-C
PROD04658,4904,319, wh-a 
PROD04659,2391,61,WH-C
PROD04660,1138,224,WH-A
PROD04661,1921,284,WH-B
PROD04662,3964,329,WH-B
PROD04663,432,76,WH-C
PROD04664,777,41, wh-a 
PROD04665,34,496,WH-A
PROD04666,2169,452,WH-B
PROD04667,2619,480,WH-A
PROD04668,3598,349,WH-B
PROD04669,4288,233, wh-a 
PROD04670,1741,172,WH-C
PROD04671,2327,65,WH-C
PROD04672,1396,88, wh-a 
PROD04673,1230,220, wh-a 
PROD04674,3718,264,WH-B
PROD04675,2376,140, wh-a 
PROD04676,1000,231,WH-C
PROD04677,1026,79,WH-C
PROD04678,4986,16,WH-B
PROD04679,1967,287,WH-A
PROD04680,3191,74,WH-B
PROD04681,3526,89,WH-B
PROD04682,1462,87, wh-a 
PROD04683,1466,222,WH-B
PROD04684,776,487, wh-a 
PROD04685,2965,20, wh-a 
PROD04686,3194,459,WH-C
PROD04687,4831,247,WH-C
PROD04688,3437,380, wh-a 
PROD04689,4087,39,WH-A
PROD04690,228,63,WH-B
PROD04691,3896,200,WH-C
PROD04692,1860,360, wh-a 
PROD04693,3994,410,WH-A
PROD04694,4990,91, wh-a 
PROD04695,2254,303, wh-a 
PROD04696,2705,56,WH-B
PROD04697,4753,453,WH-B
PROD04698,2465,442,WH-B
PROD04699,1754,26, wh-a 
PROD04700,817,451,WH-B
PROD04701,3429,189,WH-C
PROD04702,1609,215, wh-a 
PROD04703,2617,32,WH-B
PROD04704,3585,191, wh-a 
PROD04705,3768,45,WH-C
PROD04706,17,173, wh-a 
PROD04707,3845,92,WH-C
PROD04708,22,459,WH-B
PROD04709,1546,287,WH-C
PROD04710,2985,480, wh-a 
PROD04711,4211,452,WH-A
PROD04712,931,481, wh-a 
PROD04713,2866,275, wh-a 
PROD04714,2939,73,WH-C
PROD04715,2627,464,WH-C
PROD04716,4843,198, wh-a 
PROD04717,3519,216,WH-A
PROD04718,3426,466,WH-A
PROD04719,4441,166,WH-C
PROD04720,4148,382, wh-a 
PROD04721,3057,382,WH-B
PROD04722,4377,447,WH-B
PROD04723,4647,255,WH-B
PROD04724,2385,61,WH-A
PROD04725,71,487,WH-C
PROD04726,1091,162,WH-C
PROD04727,2799,454, wh-a 
PROD04728,1363,246,WH-B
PROD04729,2576,154,WH-B
PROD04730,2640,163, wh-a 
PROD04731,3361,399,WH-B
PROD04732,1439,174,WH-A
PROD04733,2045,152,WH-A
PROD04734,2513,39, wh-a 
PROD04735,3616,164,WH-C
PROD04736,3922,463,WH-A
PROD04737,3622,59, wh-a 
PROD04738,2343,456,WH-B
PROD04739,979,375,WH-B
PROD04740,4138,150,WH-A
PROD04741,2241,128,WH-A
PROD04742,3879,375, wh-a 
PROD04743,506,210,WH-C
PROD04744,311,452,WH-C
PROD04745,54,159, wh-a 
PROD04746,2196,297,WH-B
PROD04747,1991,36,WH-A
PROD04748,4173,237,WH-C
PROD04749,3521,63, wh-a 
PROD04750,699,379, wh-a 
PROD04751,1461,328,WH-C
PROD04752,3697,193,WH-C
PROD04753,2487,335, wh-a 
PROD04754,1296,121, wh-a 
PROD04755,3847,391, wh-a 
PROD04756,515,134,WH-C
PROD04757,1467,275,WH-B
PROD04758,2949,125,WH-C
PROD04759,4701,255,WH-B
PROD04760,4583,461,WH-A
PROD04761,1275,250,WH-A
PROD04762,2341,387,WH-B
PROD04763,4683,115, wh-a 
PROD04764,1763,450,WH-A
PROD04765,629,230,WH-B
PROD04766,2409,207, wh-a 
PROD04767,4646,319,WH-A
PROD04768,3602,425, wh-a 
PROD04769,3468,73, wh-a 
PROD04770,2163,104, wh-a 
PROD04771,1964,70,WH-A
PROD04772,2024,110,WH-A
PROD04773,2704,12,WH-C
PROD04774,4346,268, wh-a 
PROD04775,2097,481, wh-a 
PROD04776,1256,182, wh-a 
PROD04777,1588,44,WH-C
PROD04778,4847,335,WH-A
PROD04779,878,254,WH-C
PROD04780,3332,363,WH-A
PROD04781,2658,71,WH-A
PROD04782,4824,229,WH-B
PROD04783,1264,128,WH-C
PROD04784,2044,141,WH-B
PROD04785,3466,252,WH-A
PROD04786,1483,441,WH-C
PROD04787,3450,358,WH-C
PROD04788,2077,85,WH-C
PROD04789,4819,137,WH-A
PROD04790,3100,195, wh-a 
PROD04791,133,197, wh-a 
PROD04792,464,443, wh-a 
PROD04793,555,444, wh-a 
PROD04794,4804,495,WH-C
PROD04795,1332,112,WH-C
PROD04796,920,429,WH-A
PROD04797,2037,225,WH-B
PROD04798,2760,186, wh-a 
PROD04799,1768,346,WH-A
PROD04800,3795,123,WH-B
PROD04801,2213,180,WH-A
PROD04802,4485,234, wh-a 
PROD04803,2407,446,WH-B
PROD04804,1836,431,WH-C
PROD04805,1468,279,WH-C
PROD04806,4388,408, wh-a 
PROD04807,4141,379, wh-a 
PROD04808,2887,216,WH-A
PROD04809,2313,455, wh-a 
PROD04810,3849,284,WH-C
PROD04811,169,30, wh-a 
PROD04812,4119,281,WH-A
PROD04813,558,470,WH-B
PROD04814,917,360,WH-C
PROD04815,869,250,WH-A
PROD04816,4665,56, wh-a 
PROD04817,861,317,WH-B
PROD04818,4531,426, wh-a 
PROD04819,848,219, wh-a 
PROD04820,1248,306, wh-a 
PROD04821,503,216, wh-a 
PROD04822,4029,227,WH-C
PROD04823,3051,14,WH-A
PROD04824,1869,40,WH-A
PROD04825,3599,421,WH-C
PROD04826,3936,71, wh-a 
PROD04827,4755,182, wh-a 
PROD04828,1850,42, wh-a 
PROD04829,1013,162,WH-B
PROD04830,4822,122, wh-a 
PROD04831,2494,208,WH-C
PROD04832,-43,79,WH-C
PROD04833,3542,196,WH-A
PROD04834,4732,333,WH-B
PROD04835,1310,153,WH-A
PROD04836,2783,290,WH-A
PROD04837,4773,112,WH-B
PROD04838,2478,109, wh-a 
PROD04839,2314,404,WH-C
PROD04840,4878,113,WH-A
PROD04841,2216,205,WH-A
PROD04842,401,115,WH-A
PROD04843,2634,453,WH-B
PROD04844,4285,435,WH-B
PROD04845,3770,451,WH-B
PROD04846,2818,485,WH-B
PROD04847,1920,411,WH-A
PROD04848,2234,456, wh-a 
PROD04849,4243,352, wh-a 
PROD04850,1024,419,WH-B
PROD04851,1148,433,WH-B
PROD04852,254,314, wh-a 
PROD04853,1252,285,WH-A
PROD04854,917,229,WH-C
PROD04855,4898,219, wh-a 
PROD04856,1854,353, wh-a 
PROD04857,2757,391,WH-A
PROD04858,2845,87,WH-C
PROD04859,3981,53, wh-a 
PROD04860,1512,393,WH-C
PROD04861,1690,361, wh-a 
PROD04862,482,181,WH-B
PROD04863,254,303, wh-a 
PROD04864,1623,46, wh-a 
PROD04865,420,287,WH-C
PROD04866,4065,295, wh-a 
PROD04867,4958,283,WH-C
PROD04868,2952,107,WH-C
PROD04869,4709,16,WH-A
PROD04870,4273,169, wh-a 
PROD04871,4110,221, wh-a 
PROD04872,3772,145,WH-C
PROD04873,815,82,WH-B
PROD04874,1554,348,WH-B
PROD04875,1794,13,WH-B
PROD04876,4186,446, wh-a 
PROD04877,673,268,WH-C
PROD04878,2593,440,WH-B
PROD04879,4885,384,WH-A
PROD04880,170,441,WH-C
PROD04881,4067,355, wh-a 
PROD04882,3704,90,WH-C
PROD04883,3757,186, wh-a 
PROD04884,2262,451, wh-a 
PROD04885,3639,157, wh-a 
PROD04886,1509,45,WH-A
PROD04887,4965,210, wh-a 
PROD04888,1391,348,WH-B
PROD04889,1615,273,WH-A
PROD04890,2162,205,WH-B
PROD04891,2159,222,WH-A
PROD04892,3475,93, wh-a 
PROD04893,100,108, wh-a 
PROD04894,3052,192,WH-A
PROD04895,3446,96,WH-A
PROD04896,581,258,WH-A
PROD04897,114,345,WH-C
PROD04898,1538,262,WH-A
PROD04899,51,204, wh-a 
PROD04900,48,408,WH-C
PROD04901,537,486,WH-A
PROD04902,3846,378,WH-C
PROD04903,2800,265, wh-a 
PROD04904,4159,371,WH-B
PROD04905,1030,241,WH-C
PROD04906,902,55, wh-a 
PROD04907,3396,136, wh-a 
PROD04908,1837,271, wh-a 
PROD04909,2300,39,WH-C
PROD04910,3701,471,WH-C
PROD04911,2465,491,WH-C
PROD04912,4160,150,WH-C
PROD04913,637,388,WH-A
PROD04914,1448,174,WH-A
PROD04915,600,84,WH-B
PROD04916,4025,289,WH-C
PROD04917,1301,266, wh-a 
PROD04918,4966,101,WH-B
PROD04919,763,110, wh-a 
PROD04920,4079,192, wh-a 
PROD04921,3178,317,WH-B
PROD04922,690,59,WH-A
PROD04923,210,180,WH-B
PROD04924,1414,413,WH-B
PROD04925,4763,44, wh-a 
PROD04926,3797,230,WH-A
PROD04927,2442,83,WH-C
PROD04928,292,81,WH-B
PROD04929,1259,123,WH-A
PROD04930,2323,90,WH-B
PROD04931,4272,488,WH-C
PROD04932,1205,34,WH-C
PROD04933,3271,183,WH-B
PROD04934,3800,302,WH-C
PROD04935,3344,41,WH-A
PROD04936,4726,17,WH-A
PROD04937,1457,394,WH-C
PROD04938,3732,43, wh-a 
PROD04939,300,465, wh-a 
PROD04940,985,360,WH-A
PROD04941,1989,98,WH-C
PROD04942,795,248, wh-a 
PROD04943,346,303, wh-a 
PROD04944,4847,316,WH-C
PROD04945,4146,335,WH-B
PROD04946,2671,411, wh-a 
PROD04947,4158,238,WH-C
PROD04948,3855,12,WH-B
PROD04949,3627,83, wh-a 
PROD04950,4934,22,WH-B
PROD04951,3259,378, wh-a 
PROD04952,1815,70,WH-A
PROD04953,862,367,WH-C
PROD04954,4282,96,WH-C
PROD04955,2146,183,WH-A
PROD04956,2571,161,WH-B
PROD04957,3780,265, wh-a 
PROD04958,2552,153,WH-B
PROD04959,2148,288,WH-B
PROD04960,4751,181,WH-A
PROD04961,973,244, wh-a 
PROD04962,4337,351, wh-a 
PROD04963,2657,56,WH-B
PROD04964,1904,227,WH-C
PROD04965,1924,339, wh-a 
PROD04966,2873,457,WH-A
PROD04967,2330,211, wh-a 
PROD04968,3353,252,WH-B
PROD04969,2705,281,WH-C
PROD04970,278,92,WH-A
PROD04971,1625,284,WH-B
PROD04972,3570,113,WH-A
PROD04973,4161,248,WH-A
PROD04974,2891,419,WH-C
PROD04975,287,383,WH-C
PROD04976,1545,350,WH-C
PROD04977,1103,289,WH-C
PROD04978,3920,366, wh-a 
PROD04979,2944,478,WH-A
PROD04980,95,293,WH-C
PROD04981,970,127,WH-A
PROD04982,2785,311,WH-B
PROD04983,2779,166, wh-a 
PROD04984,1713,255,WH-A
PROD04985,3906,456,WH-C
PROD04986,692,280,WH-A
PROD04987,758,64,WH-B
PROD04988,2748,374,WH-B
PROD04989,4983,344,WH-C
PROD04990,3561,91,WH-A
PROD04991,4008,495,WH-A
PROD04992,2780,494, wh-a 
PROD04993,2126,24,WH-C
PROD04994,3053,115, wh-a 
PROD04995,3104,163,WH-B
PROD04996,3825,45,WH-A
PROD04997,747,470, wh-a 
PROD04998,2707,344, wh-a 
PROD04999,1500,117,WH-B
PROD05000,4364,117,WH-B
