PurchaseID,PurchaseDate,SupplierID,ProductID,Quantity,UnitCost,PurchaseAmount
P010277,2025-11-23,SUP0849,PROD00123,64,95158.43,6090139.52
P010278,2023-11-15,SUP0050,PROD03514,68,23222.45,1579126.6
P010279,2023-09-09,SUP0849,PROD02225,47,10200.56,479426.32
P010280,2025-03-22,SUP0244,PROD00935,30,4208.19,126245.7
P010281,2025-08-13,SUP0758,PROD02264,22,32463.97,714207.34
P010282,2024-02-01,SUP0354,PROD04259,36,19059.99,686159.64
P010283,2023-07-19,SUP0156,PROD03534,14,17577.5,246085.0
P010284,2025-08-30,SUP0469,PROD02010,80,92313.22,7385057.6
P010285,2025-08-17,SUP0146,PROD03938,41,55750.13,2285755.33
P010286,2025-09-15,SUP0936,PROD02369,75,59820.1,4486507.5
P010287,2024-01-21,SUP0848,PROD00194,21,68680.4,1442288.4
P010288,2024-04-15,SUP0771,PROD03110,83,71690.3,5950294.9
P010289,2023-04-23,SUP0749,PROD00156,46,60185.26,2768521.96
P010290,2025-09-06,SUP0367,PROD00500,82,24414.07,2001953.74
P010291,2025-11-30,SUP0151,PROD02245,87,21277.79,1851167.73
P010292,2025-05-01,SUP0203,PROD01655,90,52350.94,4711584.6
P010293,2025-08-26,SUP0169,PROD02122,31,9753.64,302362.84
P010294,2025-07-29,SUP0627,PROD04168,17,90359.23,1536106.91
P010295,2025-05-01,SUP0333,PROD02943,15,49457.73,741865.95
P010296,2025-01-06,SUP0194,PROD01861,95,31189.8,2963031.0
P010297,2025-02-26,SUP0725,PROD03590,16,46680.37,746885.92
P010298,2025-12-22,SUP0459,PROD01638,31,74535.11,2310588.41
P010299,2023-11-12,SUP0614,PROD04306,35,64380.0,2253300.0
P010300,2025-07-23,SUP0534,PROD01207,11,15903.71,174940.81
P010301,2024-10-28,SUP0960,PROD01503,72,14143.0,1018296.0
P010302,2024-07-05,SUP0299,PROD02251,52,40320.17,2096648.84
P010303,2023-02-26,SUP0776,PROD00511,19,79308.54,1506862.26
P010304,2025-02-07,SUP0896,PROD02184,57,91822.6,5233888.2
P010305,2024-10-16,SUP0184,PROD01655,97,52350.94,5078041.18
P010306,2025-08-17,SUP0949,PROD04241,49,25624.26,1255588.74
P010307,2024-10-16,SUP0335,PROD02936,23,3963.12,91151.76
P010308,2024-05-30,SUP0076,PROD00751,97,78957.37,7658864.89
P010309,2024-03-14,SUP0954,PROD01925,74,3715.42,274941.08
P010310,2025-11-10,SUP0929,PROD02183,89,55867.55,4972211.95
P010311,2025-06-16,SUP0919,PROD00407,94,15224.05,1431060.7
P010312,2023-03-08,SUP0816,PROD01039,42,64600.12,2713205.04
P010313,2024-11-28,SUP0831,PROD04459,63,33758.85,2126807.55
P010314,2025-03-28,SUP0702,PROD02247,74,8643.01,639582.74
P010315,2025-11-18,SUP0286,PROD04653,13,3176.37,41292.81
P010316,2023-12-22,SUP0772,PROD02060,93,99898.62,9290571.66
P010317,2025-03-31,SUP0114,PROD04648,34,93962.48,3194724.32
P010318,2023-06-01,SUP0815,PROD04038,19,71565.48,1359744.12
P010319,2023-08-19,SUP0806,PROD04052,65,38986.39,2534115.35
P010320,2025-08-29,SUP0112,PROD00013,49,93146.6,4564183.4
P010321,2024-03-17,SUP0488,PROD04729,77,54411.99,4189723.23
P010322,2025-11-09,SUP0274,PROD00412,49,19551.31,958014.19
P010323,2025-10-13,SUP0314,PROD02334,87,40340.18,3509595.66
P010324,2025-06-03,SUP0928,PROD02701,25,18915.61,472890.25
P010325,2024-10-04,SUP0784,PROD01426,62,8886.98,550992.76
P010326,2024-11-03,SUP0957,PROD00014,98,69363.02,6797575.96
P010327,2023-02-27,SUP0679,PROD02444,66,22054.6,1455603.6
P010328,2023-09-22,SUP0955,PROD02723,70,48969.25,3427847.5
P010329,2024-07-04,SUP0471,PROD01683,47,59983.54,2819226.38
P010330,2025-03-06,SUP0435,PROD03448,96,62593.91,6009015.36
P010331,2024-09-02,SUP0746,PROD02175,79,65266.13,5156024.27
P010332,2024-05-13,SUP0173,PROD02497,20,37445.82,748916.4
P010333,2023-10-07,SUP0851,PROD01147,60,74908.85,4494531.0
P010334,2025-07-12,SUP0922,PROD00065,47,25800.57,1212626.79
P010335,2023-04-08,SUP0187,PROD01883,94,76063.75,7149992.5
P010336,2025-03-16,SUP0767,PROD03693,64,41014.34,2624917.76
P010337,2023-02-12,SUP0932,PROD01378,38,55189.72,2097209.36
P010338,2024-02-20,SUP0657,PROD01395,60,9111.93,546715.8
P010339,2024-06-09,SUP0813,PROD04946,96,90712.39,8708389.44
P010340,2025-12-06,SUP0498,PROD01001,27,52679.91,1422357.57
P010341,2025-01-27,SUP0567,PROD00510,31,60825.38,1885586.78
P010342,2024-10-06,SUP0716,PROD03307,11,27184.56,299030.16
P010343,2025-08-19,SUP0133,PROD04274,19,69922.44,1328526.36
P010344,2025-07-24,SUP0468,PROD03670,58,50742.52,2943066.16
P010345,2023-06-02,SUP0747,PROD01810,16,67456.76,1079308.16
P010346,2023-10-23,SUP0900,PROD04571,87,36666.95,3190024.65
P010347,2025-10-18,SUP0180,PROD00041,18,76146.17,1370631.06
P010348,2024-04-06,SUP0403,PROD04547,96,15693.79,1506603.84
P010349,2025-02-19,SUP0250,PROD03952,78,45847.93,3576138.54
P010350,2024-11-15,SUP0957,PROD04898,97,2129.9,206600.3
P010351,2023-06-15,SUP0507,PROD00728,29,41544.25,1204783.25
P010352,2023-03-26,SUP0146,PROD00263,84,30679.5,2577078.0
P010353,2024-04-28,SUP0534,PROD03776,87,23714.91,2063197.17
P010354,2024-09-20,SUP0605,PROD01741,36,31673.79,1140256.44
P010355,2025-09-12,SUP0562,PROD03727,55,31761.75,1746896.25
P010356,2025-05-26,SUP0457,PROD03592,68,92230.32,6271661.76
P010357,2023-12-28,SUP0490,PROD00377,51,88910.55,4534438.05
P010358,2024-02-06,SUP0768,PROD04124,32,18528.78,592920.96
P010359,2023-09-02,SUP0294,PROD03434,63,73181.16,4610413.08
P010360,2024-03-23,SUP0378,PROD02787,27,62085.48,1676307.96
P010361,2023-12-25,SUP0913,PROD04297,92,78120.26,7187063.92
P010362,2023-07-22,SUP0334,PROD04928,68,57627.09,3918642.12
P010363,2023-02-19,SUP0780,PROD01884,75,24558.55,1841891.25
P010364,2023-08-22,SUP0402,PROD03515,42,66836.56,2807135.52
P010365,2023-01-13,SUP0937,PROD04602,97,50597.59,4907966.23
P010366,2024-11-01,SUP0101,PROD04319,90,69324.22,6239179.8
P010367,2024-03-13,SUP0918,PROD03359,56,31785.85,1780007.6
P010368,2023-02-03,SUP0662,PROD04738,96,93414.01,8967744.96
P010369,2023-01-02,SUP0239,PROD03963,19,9962.52,189287.88
P010370,2024-10-29,SUP0730,PROD03207,97,17237.83,1672069.51
P010371,2023-10-15,SUP0428,PROD03234,99,10772.99,1066526.01
P010372,2025-10-16,SUP0451,PROD04510,35,76970.25,2693958.75
P010373,2025-12-30,SUP0282,PROD00956,78,97898.41,7636075.98
P010374,2023-07-08,SUP0812,PROD01138,26,16733.83,435079.58
P010375,2024-12-03,SUP0630,PROD04679,24,70589.2,1694140.8
P010376,2023-02-07,SUP0670,PROD00057,26,1344.19,34948.94
P010377,2024-08-08,SUP0429,PROD04690,76,54683.99,4155983.24
P010378,2025-11-10,SUP0090,PROD01370,83,15464.0,1283512.0
P010379,2024-01-19,SUP0796,PROD00418,96,56753.9,5448374.4
P010380,2024-10-01,SUP0302,PROD00241,38,7449.85,283094.3
P010381,2023-07-16,SUP0288,PROD00165,92,56503.94,5198362.48
P010382,2023-05-10,SUP0333,PROD02412,36,37301.12,1342840.32
P010383,2023-10-09,SUP0205,PROD03402,13,32280.5,419646.5
P010384,2025-12-01,SUP0167,PROD04265,34,25499.32,866976.88
P010385,2024-08-27,SUP0592,PROD00253,17,22846.82,388395.94
P010386,2024-08-06,SUP0909,PROD02438,66,61264.46,4043454.36
P010387,2023-07-05,SUP0689,PROD01154,20,66656.36,1333127.2
P010388,2023-03-31,SUP0629,PROD00773,37,56142.56,2077274.72
P010389,2025-09-12,SUP0806,PROD00081,88,9194.55,809120.4
P010390,2024-10-26,SUP0668,PROD00747,40,1788.02,71520.8
P010391,2023-12-29,SUP0196,PROD02788,25,38320.37,958009.25
P010392,2024-08-06,SUP0058,PROD01383,69,93163.54,6428284.26
P010393,2023-11-28,SUP0317,PROD01974,31,68272.74,2116454.94
P010394,2023-09-19,SUP0909,PROD00326,12,22880.95,274571.4
P010395,2024-08-21,SUP0202,PROD00137,92,85641.0,7878972.0
P010396,2024-05-11,SUP0820,PROD04253,54,73473.92,3967591.68
P010397,2025-07-01,SUP0716,PROD01540,75,32046.87,2403515.25
P010398,2024-01-11,SUP0514,PROD00891,15,67215.98,1008239.7
P010399,2023-10-26,SUP0552,PROD00234,12,3544.41,42532.92
P010400,2024-11-13,SUP0951,PROD02862,54,54111.66,2922029.64
P010401,2025-08-17,SUP0072,PROD01497,54,38013.1,2052707.4
P010402,2024-04-07,SUP0165,PROD04218,92,96997.86,8923803.12
P010403,2025-05-08,SUP0417,PROD02180,39,2711.22,105737.58
P010404,2023-07-09,SUP0257,PROD01868,82,84645.94,6940967.08
P010405,2023-05-01,SUP0590,PROD04159,78,69459.1,5417809.8
P010406,2024-10-21,SUP0105,PROD04034,36,77218.22,2779855.92
P010407,2025-01-29,SUP0652,PROD00181,60,83850.89,5031053.4
P010408,2025-11-21,SUP0342,PROD02675,65,18799.71,1221981.15
P010409,2025-09-16,SUP0716,PROD02139,52,95981.04,4991014.08
P010410,2024-11-12,SUP0506,PROD00800,23,59167.71,1360857.33
P010411,2025-08-09,SUP0610,PROD04425,41,54236.17,2223682.97
P010412,2023-06-29,SUP0470,PROD02109,67,39438.96,2642410.32
P010413,2025-04-01,SUP0324,PROD02385,43,73221.23,3148512.89
P010414,2023-08-15,SUP0220,PROD01436,33,26473.69,873631.77
P010415,2025-04-05,SUP0002,PROD02256,20,1396.9,27938.0
P010416,2024-04-25,SUP0261,PROD03487,79,19680.59,1554766.61
P010417,2024-04-13,SUP0445,PROD04126,66,61370.26,4050437.16
P010418,2024-04-02,SUP0094,PROD00120,24,48382.08,1161169.92
P010419,2024-05-16,SUP0038,PROD04355,83,67436.56,5597234.48
P010420,2024-03-01,SUP0627,PROD03329,32,8918.45,285390.4
P010421,2024-12-16,SUP0408,PROD01106,10,48774.79,487747.9
P010422,2024-03-25,SUP0833,PROD02215,85,35855.57,3047723.45
P010423,2025-05-23,SUP0244,PROD01339,35,46881.91,1640866.85
P010424,2023-12-06,SUP0019,PROD01459,83,56700.14,4706111.62
P010425,2023-02-24,SUP0328,PROD00211,64,93413.25,5978448.0
P010426,2024-10-23,SUP0864,PROD03622,47,68881.61,3237435.67
P010427,2024-11-16,SUP0995,PROD01580,16,58444.94,935119.04
P010428,2025-07-07,SUP0994,PROD04077,85,6694.88,569064.8
P010429,2025-05-16,SUP0154,PROD04158,59,51277.71,3025384.89
P010430,2024-12-04,SUP0329,PROD01719,34,83980.58,2855339.72
P010431,2024-02-08,SUP0474,PROD02477,47,71058.67,3339757.49
P010432,2023-06-11,SUP0414,PROD02270,42,18171.01,763182.42
P010433,2025-08-09,SUP0435,PROD03425,57,31885.32,1817463.24
P010434,2025-09-01,SUP0504,PROD00465,79,70800.57,5593245.03
P010435,2023-06-21,SUP0494,PROD02293,90,84694.72,7622524.8
P010436,2024-10-31,SUP0329,PROD04883,90,8825.4,794286.0
P010437,2025-11-17,SUP0951,PROD03140,14,84212.93,1178981.02
P010438,2024-06-22,SUP0291,PROD01757,66,50973.7,3364264.2
P010439,2024-10-16,SUP0175,PROD02714,20,66813.08,1336261.6
P010440,2024-04-15,SUP0260,PROD01660,17,57349.88,974947.96
P010441,2023-07-07,SUP0966,PROD03071,43,70785.42,3043773.06
P010442,2024-11-19,SUP0367,PROD01190,24,62729.37,1505504.88
P010443,2025-04-19,SUP0425,PROD04140,18,17715.38,318876.84
P010444,2025-11-05,SUP0310,PROD02303,37,92996.98,3440888.26
P010445,2024-01-12,SUP0003,PROD03322,95,24044.57,2284234.15
P010446,2024-10-16,SUP0705,PROD01584,57,1608.12,91662.84
P010447,2025-08-11,SUP0435,PROD03728,26,32203.54,837292.04
P010448,2023-08-31,SUP0879,PROD04916,55,71548.57,3935171.35
P010449,2025-04-19,SUP0737,PROD00752,89,15140.53,1347507.17
P010450,2024-08-09,SUP0034,PROD02624,38,59856.73,2274555.74
P010451,2025-11-04,SUP0280,PROD04870,56,68957.5,3861620.0
P010452,2024-03-31,SUP0735,PROD03734,90,19629.83,1766684.7
P010453,2023-12-24,SUP0853,PROD00416,70,45408.46,3178592.2
P010454,2023-11-08,SUP0557,PROD02853,43,7520.39,323376.77
P010455,2023-01-13,SUP0392,PROD03119,57,1391.18,79297.26
P010456,2023-01-25,SUP0563,PROD03966,14,86184.41,1206581.74
P010457,2025-01-07,SUP0804,PROD03125,35,7724.61,270361.35
P010458,2025-06-27,SUP0700,PROD01565,31,57359.11,1778132.41
P010459,2025-01-24,SUP0077,PROD00008,82,10122.55,830049.1
P010460,2024-07-08,SUP0053,PROD01186,57,54247.14,3092086.98
P010461,2025-09-28,SUP0086,PROD03980,97,7147.93,693349.21
P010462,2025-07-31,SUP0712,PROD00475,66,24064.06,1588227.96
P010463,2023-06-15,SUP0932,PROD02083,87,98874.27,8602061.49
P010464,2025-09-10,SUP0940,PROD00912,33,64233.75,2119713.75
P010465,2023-05-28,SUP0603,PROD01312,41,82463.71,3381012.11
P010466,2025-02-07,SUP0810,PROD02401,79,1165.0,92035.0
P010467,2025-01-09,SUP0095,PROD01729,21,33841.12,710663.52
P010468,2024-07-10,SUP0471,PROD04360,46,8992.59,413659.14
P010469,2024-01-17,SUP0242,PROD02759,96,73328.89,7039573.44
P010470,2025-02-27,SUP0828,PROD04163,10,72328.34,723283.4
P010471,2025-11-29,SUP0630,PROD01359,65,75202.03,4888131.95
P010472,2024-06-08,SUP0370,PROD03413,32,78203.49,2502511.68
P010473,2024-11-26,SUP0166,PROD02554,61,50801.2,3098873.2
P010474,2023-08-28,SUP0151,PROD00901,81,17960.27,1454781.87
P010475,2025-09-01,SUP0036,PROD02918,98,85335.29,8362858.42
P010476,2023-09-30,SUP0999,PROD04780,77,6186.66,476372.82
P010477,2024-06-05,SUP0661,PROD03654,30,38910.4,1167312.0
P010478,2024-04-01,SUP0967,PROD04943,16,34521.94,552351.04
P010479,2025-05-13,SUP0322,PROD00084,37,43052.6,1592946.2
P010480,2024-03-10,SUP0664,PROD02577,55,96700.95,5318552.25
P010481,2024-01-24,SUP0354,PROD03705,81,20163.92,1633277.52
P010482,2025-10-11,SUP0681,PROD01897,81,48253.23,3908511.63
P010483,2023-01-29,SUP0328,PROD03162,54,93519.68,5050062.72
P010484,2024-09-16,SUP0653,PROD02721,60,29707.01,1782420.6
P010485,2023-12-28,SUP0817,PROD04200,85,42265.73,3592587.05
P010486,2025-02-08,SUP0415,PROD04338,71,31752.57,2254432.47
P010487,2025-05-02,SUP0831,PROD01173,79,16036.88,1266913.52
P010488,2023-11-12,SUP0073,PROD03320,36,77728.82,2798237.52
P010489,2024-12-26,SUP0660,PROD04533,26,62581.18,1627110.68
P010490,2025-03-19,SUP0647,PROD04548,52,19928.64,1036289.28
P010491,2024-09-15,SUP0268,PROD03666,14,65566.95,917937.3
P010492,2023-09-12,SUP0635,PROD01537,93,39778.53,3699403.29
P010493,2024-11-30,SUP0643,PROD02218,48,8837.84,424216.32
P010494,2023-10-21,SUP0176,PROD03098,59,42621.98,2514696.82
P010495,2023-03-15,SUP0860,PROD00364,85,27327.74,2322857.9
P010496,2025-02-21,SUP0487,PROD00122,12,23760.42,285125.04
P010497,2023-08-24,SUP0522,PROD04052,90,38986.39,3508775.1
P010498,2023-03-05,SUP0619,PROD02401,50,1165.0,58250.0
P010499,2025-09-21,SUP0332,PROD03831,97,9389.01,910733.97
P010500,2025-02-14,SUP0087,PROD03702,63,11145.1,702141.3
P010501,2025-04-21,SUP0925,PROD01402,55,9389.96,516447.8
P010502,2025-01-23,SUP0510,PROD03156,56,58794.88,3292513.28
P010503,2025-11-15,SUP0963,PROD01955,59,47813.3,2820984.7
P010504,2025-09-30,SUP0740,PROD03984,38,50563.78,1921423.64
P010505,2023-01-07,SUP0403,PROD03930,61,51577.57,3146231.77
P010506,2024-12-01,SUP0651,PROD01194,25,38644.98,966124.5
P010507,2023-10-30,SUP0951,PROD04427,88,31667.65,2786753.2
P010508,2024-11-11,SUP0983,PROD00479,21,67392.84,1415249.64
P010509,2023-08-29,SUP0448,PROD01497,35,38013.1,1330458.5
P010510,2025-02-25,SUP0067,PROD00801,99,1188.82,117693.18
P010511,2025-06-10,SUP0239,PROD02750,37,12844.62,475250.94
P010512,2025-12-17,SUP0733,PROD01432,34,9768.16,332117.44
P010513,2023-10-02,SUP0011,PROD03362,92,39390.8,3623953.6
P010514,2025-11-28,SUP0143,PROD00220,11,13132.35,144455.85
P010515,2023-03-15,SUP0475,PROD02044,27,47934.59,1294233.93
P010516,2023-09-23,SUP0099,PROD01787,61,74814.69,4563696.09
P010517,2023-08-16,SUP0009,PROD01738,59,39149.79,2309837.61
P010518,2023-10-22,SUP0477,PROD04073,72,40807.45,2938136.4
P010519,2023-07-03,SUP0999,PROD04042,49,29301.78,1435787.22
P010520,2024-05-16,SUP0718,PROD04461,56,39173.5,2193716.0
P010521,2025-06-15,SUP0465,PROD03611,40,72190.1,2887604.0
P010522,2024-04-19,SUP0500,PROD00899,98,94174.32,9229083.36
P010523,2024-12-21,SUP0246,PROD03721,54,4974.91,268645.14
P010524,2023-02-19,SUP0725,PROD02638,46,97216.9,4471977.4
P010525,2023-01-07,SUP0368,PROD04865,61,87166.06,5317129.66
P010526,2024-02-04,SUP0717,PROD00945,45,63777.6,2869992.0
P010527,2024-03-04,SUP0643,PROD04339,44,55688.52,2450294.88
P010528,2023-08-31,SUP0698,PROD01779,56,42116.92,2358547.52
P010529,2023-02-14,SUP0429,PROD02316,29,73375.97,2127903.13
P010530,2025-07-30,SUP0517,PROD03550,76,57474.56,4368066.56
P010531,2023-09-07,SUP0240,PROD03566,18,80884.32,1455917.76
P010532,2024-12-06,SUP0977,PROD00812,69,90615.28,6252454.32
P010533,2023-11-02,SUP0866,PROD01977,11,85705.63,942761.93
P010534,2024-02-06,SUP0463,PROD03557,47,93102.32,4375809.04
P010535,2025-09-02,SUP0008,PROD04800,72,12076.56,869512.32
P010536,2025-03-11,SUP0651,PROD03316,10,88679.15,886791.5
P010537,2025-01-16,SUP0923,PROD00414,35,72153.04,2525356.4
P010538,2025-10-09,SUP0726,PROD03322,41,24044.57,985827.37
P010539,2023-05-10,SUP0354,PROD01843,95,25158.18,2390027.1
P010540,2024-01-15,SUP0328,PROD04844,58,74655.27,4330005.66
P010541,2024-11-20,SUP0848,PROD00071,40,80114.49,3204579.6
P010542,2024-10-25,SUP0430,PROD01482,43,65610.24,2821240.32
P010543,2025-09-12,SUP0223,PROD01858,86,20889.2,1796471.2
P010544,2024-11-30,SUP0258,PROD00347,77,96414.92,7423948.84
P010545,2024-05-11,SUP0596,PROD00539,72,96752.43,6966174.96
P010546,2023-04-20,SUP0622,PROD00757,29,87035.08,2524017.32
P010547,2025-06-16,SUP0128,PROD03158,67,71678.29,4802445.43
P010548,2024-06-28,SUP0044,PROD02710,81,37133.29,3007796.49
P010549,2023-02-11,SUP0319,PROD00981,23,54294.39,1248770.97
P010550,2023-03-16,SUP0778,PROD00725,37,86905.38,3215499.06
P010551,2023-04-13,SUP0500,PROD04089,31,50334.48,1560368.88
P010552,2023-04-02,SUP0503,PROD02244,48,41623.22,1997914.56
P010553,2025-05-31,SUP0732,PROD00386,89,56586.94,5036237.66
P010554,2024-08-31,SUP0824,PROD04830,24,82723.66,1985367.84
P010555,2025-01-13,SUP0858,PROD02181,73,82583.58,6028601.34
P010556,2023-01-06,SUP0080,PROD02267,75,80791.7,6059377.5
P010557,2024-10-16,SUP0301,PROD03413,65,78203.49,5083226.85
P010558,2024-10-07,SUP0390,PROD01445,67,95806.65,6419045.55
P010559,2025-03-20,SUP0970,PROD00032,20,26205.73,524114.6
P010560,2023-07-02,SUP0551,PROD01465,91,69074.47,6285776.77
P010561,2023-11-09,SUP0584,PROD04810,72,32433.81,2335234.32
P010562,2023-11-09,SUP0047,PROD01943,20,17731.55,354631.0
P010563,2024-09-28,SUP0898,PROD00064,15,55001.08,825016.2
P010564,2024-01-22,SUP0931,PROD00847,39,13471.52,525389.28
P010565,2023-12-07,SUP0336,PROD03274,39,18792.98,732926.22
P010566,2025-05-16,SUP0668,PROD01044,15,76746.25,1151193.75
P010567,2024-08-03,SUP0749,PROD03798,65,23351.03,1517816.95
P010568,2024-10-31,SUP0167,PROD03933,44,98581.85,4337601.4
P010569,2023-03-31,SUP0771,PROD01515,83,74940.12,6220029.96
P010570,2023-02-24,SUP0326,PROD01680,59,76258.91,4499275.69
P010571,2025-03-30,SUP0142,PROD01928,19,35259.44,669929.36
P010572,2025-07-18,SUP0171,PROD01839,67,41345.11,2770122.37
P010573,2024-01-02,SUP0048,PROD04260,88,78113.17,6873958.96
P010574,2024-12-12,SUP0558,PROD02469,85,82626.4,7023244.0
P010575,2023-05-27,SUP0581,PROD03704,95,36817.88,3497698.6
P010576,2025-03-01,SUP0929,PROD03657,27,26482.7,715032.9
P010577,2025-11-13,SUP0277,PROD02929,60,98419.14,5905148.4
P010578,2025-03-04,SUP0409,PROD03126,45,12344.64,555508.8
P010579,2023-08-15,SUP0868,PROD02180,33,2711.22,89470.26
P010580,2024-08-08,SUP0706,PROD01649,43,96303.78,4141062.54
P010581,2024-04-06,SUP0316,PROD02845,55,7186.14,395237.7
P010582,2025-05-21,SUP0882,PROD01993,96,15300.77,1468873.92
P010583,2024-10-16,SUP0751,PROD00191,62,21575.3,1337668.6
P010584,2024-05-30,SUP0307,PROD01580,49,58444.94,2863802.06
P010585,2023-01-25,SUP0277,PROD01280,53,88722.19,4702276.07
P010586,2025-09-20,SUP0940,PROD02675,68,18799.71,1278380.28
P010587,2025-10-07,SUP0936,PROD02029,58,90077.81,5224512.98
P010588,2023-10-07,SUP0240,PROD02410,94,67239.06,6320471.64
P010589,2024-02-12,SUP0419,PROD04755,35,67303.8,2355633.0
P010590,2025-01-30,SUP0100,PROD02662,56,45348.14,2539495.84
P010591,2024-05-12,SUP0662,PROD03497,58,74862.64,4342033.12
P010592,2024-01-04,SUP0341,PROD00324,27,53332.53,1439978.31
P010593,2025-07-03,SUP0417,PROD02446,10,3910.27,39102.7
P010594,2025-12-21,SUP0131,PROD00409,90,92468.59,8322173.1
P010595,2024-06-05,SUP0903,PROD01191,72,33499.06,2411932.32
P010596,2025-01-27,SUP0561,PROD03470,34,38513.66,1309464.44
P010597,2023-05-22,SUP0990,PROD00246,15,39202.57,588038.55
P010598,2024-08-12,SUP0514,PROD01735,59,40740.55,2403692.45
P010599,2024-11-05,SUP0706,PROD03682,76,47022.9,3573740.4
P010600,2024-09-14,SUP0880,PROD01103,24,49621.06,1190905.44
P010601,2023-12-24,SUP0209,PROD04331,26,81792.52,2126605.52
P010602,2023-04-15,SUP0320,PROD03470,76,38513.66,2927038.16
P010603,2024-05-21,SUP0062,PROD02903,30,8654.04,259621.2
P010604,2023-03-21,SUP0994,PROD01767,72,61528.72,4430067.84
P010605,2025-01-02,SUP0828,PROD04942,96,76414.92,7335832.32
P010606,2023-11-03,SUP0990,PROD04144,10,62161.19,621611.9
P010607,2023-06-16,SUP0400,PROD00515,12,48235.68,578828.16
P010608,2023-01-31,SUP0902,PROD02689,44,1033.05,45454.2
P010609,2024-01-14,SUP0230,PROD00224,39,17599.0,686361.0
P010610,2023-11-14,SUP0113,PROD00955,89,94145.25,8378927.25
P010611,2023-01-15,SUP0964,PROD03273,19,86720.52,1647689.88
P010612,2025-01-14,SUP0025,PROD00068,19,17970.56,341440.64
P010613,2025-10-17,SUP0681,PROD02577,66,96700.95,6382262.7
P010614,2024-06-16,SUP0919,PROD04254,78,82572.74,6440673.72
P010615,2023-09-02,SUP0778,PROD04408,81,47770.39,3869401.59
P010616,2024-12-06,SUP0676,PROD00320,89,59944.88,5335094.32
P010617,2023-11-22,SUP0538,PROD03835,48,72377.06,3474098.88
P010618,2025-02-23,SUP0601,PROD04242,73,47560.33,3471904.09
P010619,2023-01-02,SUP0108,PROD03009,19,67893.18,1289970.42
P010620,2024-01-12,SUP0205,PROD04606,40,8689.88,347595.2
P010621,2023-07-03,SUP0344,PROD02355,53,8878.12,470540.36
P010622,2025-01-09,SUP0353,PROD03098,30,42621.98,1278659.4
P010623,2023-12-15,SUP0316,PROD04535,40,6681.21,267248.4
P010624,2023-07-11,SUP0494,PROD01347,32,48847.97,1563135.04
P010625,2025-06-05,SUP0420,PROD02649,77,64216.32,4944656.64
P010626,2025-01-25,SUP0393,PROD02998,81,78899.99,6390899.19
P010627,2025-12-27,SUP0436,PROD00226,90,95085.21,8557668.9
P010628,2023-11-24,SUP0307,PROD02699,10,54171.93,541719.3
P010629,2023-01-06,SUP0995,PROD00382,88,90339.34,7949861.92
P010630,2024-12-07,SUP0827,PROD03556,11,62112.14,683233.54
P010631,2024-09-10,SUP0954,PROD03312,43,38808.7,1668774.1
P010632,2024-04-18,SUP0609,PROD04872,33,61002.74,2013090.42
P010633,2025-01-14,SUP0405,PROD01082,41,15144.84,620938.44
P010634,2025-11-12,SUP0826,PROD02183,43,55867.55,2402304.65
P010635,2023-08-15,SUP0300,PROD03011,96,22149.01,2126304.96
P010636,2024-02-15,SUP0940,PROD02594,55,80557.86,4430682.3
P010637,2023-09-27,SUP0767,PROD04568,87,74910.09,6517177.83
P010638,2025-07-19,SUP0821,PROD00483,39,82910.42,3233506.38
P010639,2024-10-22,SUP0210,PROD01360,95,15825.48,1503420.6
P010640,2024-06-18,SUP0457,PROD02220,45,84537.46,3804185.7
P010641,2025-02-06,SUP0046,PROD00617,29,12849.44,372633.76
P010642,2025-09-11,SUP0491,PROD04275,92,19589.47,1802231.24
P010643,2023-10-14,SUP0816,PROD03819,62,81736.49,5067662.38
P010644,2023-02-12,SUP0409,PROD04242,41,47560.33,1949973.53
P010645,2025-11-11,SUP0893,PROD02923,19,68504.0,1301576.0
P010646,2025-02-26,SUP0370,PROD02304,88,2875.0,253000.0
P010647,2025-01-23,SUP0216,PROD02107,55,71741.73,3945795.15
