ProductID,ProductName,Category,SubCategory,Brand,UnitPrice,UnitCost
PROD01380,Samsung Mouse,Accessories,Keyboard,Logitech,31119.59,15270.28
PROD01381,Epson Computers,Electronics,Mobile,Dell,47315.43,78551.79
PROD01382,Dell Mouse,Accessories,Keyboard,Asus,146299.7,93306.16
PROD01383,Logitech Scanner,Office Equipment,Networking,HP,100847.59,93163.54
PROD01384,Sony Networking,Office Equipment,Printer,Logitech,132991.49,49549.01
PROD01385,Dell Networking,Office Equipment,Scanner,Lenovo,9326.05,90341.59
PROD01386,Apple Scanner,Office Equipment,Scanner,Lenovo,105194.28,36434.58
PROD01387,Sony Mobile,Electronics,Audio,HP,123092.76,9986.55
PROD01388,Sony Mouse,Accessories,Keyboard,Dell,43361.09,32730.19
PROD01389,Samsung Printer,Office Equipment,Networking,HP,64125.55,5049.99
PROD01390,Logitech Printer,Office Equipment,Printer,Logitech,35734.48,26870.15
PROD01391,Logitech Computers,Electronics,Mobile,Sony,50613.93,70021.97
PROD01392,Dell Computers,Electronics,Audio,Apple,67127.34,78223.79
PROD01393,Asus Mouse,Accessories,Storage,Dell,121757.17,57971.62
PROD01394,Samsung Keyboard,Accessories,Storage,Logitech,51856.86,32051.38
PROD01395,Sony Storage,Accessories,Mouse,Logitech,9268.68,9111.93
PROD01396,Apple Mobile,Electronics,Mobile,Samsung,98934.94,90943.42
PROD01397,Sony Printer,Office Equipment,Scanner,Canon,125582.25,13465.42
PROD01398,Dell Scanner,Office Equipment,Printer,Asus,35031.71,93324.47
PROD01399,Epson Audio,Electronics,Mobile,Asus,85273.93,67419.76
PROD01400,Sony Audio,Electronics,Audio,Samsung,75347.57,9000.92
PROD01401,Logitech Printer,Office Equipment,Networking,Dell,43504.26,97561.37
PROD01402,Canon Audio,Electronics,Mobile,Logitech,101522.58,9389.96
PROD01403,Canon Audio,Electronics,Computers,Epson,61063.06,23063.24
PROD01404,Apple Networking,Office Equipment,Scanner,Epson,105744.76,58079.79
PROD01405,Apple Scanner,Office Equipment,Networking,Sony,16706.38,52872.17
PROD01406,Canon Keyboard,Accessories,Keyboard,Asus,76634.47,48544.01
PROD01407,Asus Scanner,Office Equipment,Printer,Asus,29422.54,69019.27
PROD01408,Samsung Keyboard,Accessories,Storage,Canon,49773.88,8540.53
PROD01409,Epson Mouse,Accessories,Mouse,Lenovo,95759.2,54787.01
PROD01410,Logitech Keyboard,Accessories,Storage,Samsung,17330.96,95310.25
PROD01411,Samsung Scanner,Office Equipment,Printer,Samsung,40962.72,63417.12
PROD01412,Epson Storage,Accessories,Mouse,Asus,143423.09,12811.61
PROD01413,Asus Keyboard,Accessories,Keyboard,HP,135708.23,79141.3
PROD01414,Canon Audio,Electronics,Mobile,Logitech,83741.4,23081.92
PROD01415,Asus Networking,Office Equipment,Scanner,Sony,14950.42,27355.79
PROD01416,Samsung Mobile,Electronics,Audio,HP,77129.31,81015.57
PROD01417,Asus Computers,Electronics,Computers,Asus,62957.3,77661.6
PROD01418,HP Mobile,Electronics,Computers,Canon,52065.21,15072.29
PROD01419,Dell Storage,Accessories,Mouse,Dell,56360.08,52837.47
PROD01420,Canon Scanner,Office Equipment,Printer,Dell,18699.5,54587.9
PROD01421,Canon Storage,Accessories,Storage,Asus,140728.7,17880.53
PROD01422,Logitech Computers,Electronics,Computers,HP,112500.98,36390.02
PROD01423,Canon Audio,Electronics,Computers,Sony,76716.13,59059.8
PROD01424,Asus Mobile,Electronics,Computers,Samsung,123303.4,53400.43
PROD01425,Lenovo Scanner,Office Equipment,Networking,Apple,30946.07,60290.54
PROD01426,Samsung Storage,Accessories,Keyboard,Apple,29375.52,8886.98
PROD01427,Lenovo Audio,Electronics,Mobile,Samsung,13729.34,43260.36
PROD01428,Samsung Audio,Electronics,Mobile,Epson,64597.66,8338.49
PROD01429,Canon Mouse,Accessories,Mouse,Logitech,38337.38,25438.08
PROD01430,Logitech Mobile,Electronics,Computers,Apple,104538.83,35177.65
PROD01431,Epson Networking,Office Equipment,Scanner,Samsung,147582.67,96605.0
PROD01432,Sony Audio,Electronics,Audio,Canon,89070.26,9768.16
PROD01433,Samsung Printer,Office Equipment,Printer,Dell,43773.14,90125.95
PROD01434,Sony Storage,Accessories,Storage,Logitech,99457.24,64278.96
PROD01435,Apple Audio,Electronics,Audio,Samsung,47426.28,7859.34
PROD01436,Sony Mouse,Accessories,Mouse,Dell,90402.5,26473.69
PROD01437,Logitech Computers,Electronics,Computers,Epson,38472.78,82678.59
PROD01438,Apple Scanner,Office Equipment,Networking,Apple,43195.63,63966.6
PROD01439,Apple Computers,Electronics,Audio,HP,122823.32,88846.87
PROD01440,Asus Storage,Accessories,Keyboard,Logitech,112353.57,34498.09
PROD01441,Asus Storage,Accessories,Keyboard,Epson,137344.52,68371.27
PROD01442,Apple Scanner,Office Equipment,Printer,Sony,32297.13,75064.74
PROD01443,HP Storage,Accessories,Storage,Apple,138986.79,40670.6
PROD01444,Dell Keyboard,Accessories,Keyboard,Sony,37674.63,3060.59
PROD01445,Samsung Keyboard,Accessories,Storage,Logitech,17727.0,95806.65
PROD01446,Epson Audio,Electronics,Computers,Canon,49843.28,15865.68
PROD01447,Lenovo Printer,Office Equipment,Printer,HP,130583.57,54023.53
PROD01448,Asus Storage,Accessories,Mouse,Dell,76969.66,78205.18
PROD01449,Dell Keyboard,Accessories,Keyboard,Dell,28862.55,41449.21
PROD01450,Dell Mouse,Accessories,Storage,Apple,52726.7,32151.1
PROD01451,Epson Mouse,Accessories,Storage,Apple,147585.67,19040.68
PROD01452,Apple Computers,Electronics,Computers,HP,52479.99,30578.29
PROD01453,Dell Mobile,Electronics,Audio,Epson,14736.73,89349.36
PROD01454,Dell Mouse,Accessories,Storage,Sony,132143.42,13282.02
PROD01455,Samsung Audio,Electronics,Mobile,Canon,8697.4,81918.63
PROD01456,Asus Printer,Office Equipment,Printer,Samsung,61262.44,13774.87
PROD01457,Lenovo Mobile,Electronics,Mobile,Canon,46320.77,58230.51
PROD01458,Epson Storage,Accessories,Keyboard,Logitech,19856.9,3953.55
PROD01459,Apple Computers,Electronics,Audio,HP,66932.9,56700.14
PROD01460,Canon Storage,Accessories,Storage,Logitech,101280.02,24029.55
PROD01461,Canon Scanner,Office Equipment,Scanner,Asus,100023.09,9290.53
PROD01462,Sony Mouse,Accessories,Keyboard,Sony,118203.16,51717.72
PROD01463,Dell Computers,Electronics,Computers,Asus,84838.9,92045.51
PROD01464,Lenovo Computers,Electronics,Mobile,Dell,128074.11,83115.47
PROD01465,Dell Computers,Electronics,Computers,Apple,1243.99,69074.47
PROD01466,Canon Audio,Electronics,Audio,HP,2710.59,7970.42
PROD01467,Dell Networking,Office Equipment,Printer,Epson,108582.06,62540.18
PROD01468,HP Mouse,Accessories,Keyboard,Apple,50404.99,26580.92
PROD01469,Canon Audio,Electronics,Mobile,Lenovo,30532.48,90577.67
PROD01470,Canon Scanner,Office Equipment,Printer,Canon,111983.49,36374.67
PROD01471,Apple Computers,Electronics,Mobile,Epson,46064.79,19748.81
PROD01472,Epson Keyboard,Accessories,Storage,Samsung,40761.7,48941.23
PROD01473,Logitech Mouse,Accessories,Mouse,Logitech,94133.94,67319.96
PROD01474,Lenovo Mobile,Electronics,Mobile,Canon,131761.04,73395.37
PROD01475,Sony Mobile,Electronics,Audio,Logitech,60843.52,6581.18
PROD01476,Canon Storage,Accessories,Keyboard,Lenovo,77635.93,49908.57
PROD01477,Sony Mobile,Electronics,Audio,Apple,10312.45,19811.41
PROD01478,Samsung Mobile,Electronics,Mobile,Logitech,97793.33,37829.82
PROD01479,HP Networking,Office Equipment,Networking,Samsung,22508.31,55010.67
PROD01480,Lenovo Printer,Office Equipment,Printer,Asus,136551.29,2676.18
PROD01481,Samsung Audio,Electronics,Computers,Lenovo,20244.81,50537.36
PROD01482,Apple Printer,Office Equipment,Printer,Epson,117726.06,65610.24
PROD01483,Asus Mobile,Electronics,Audio,Sony,108818.44,39164.92
PROD01484,Logitech Networking,Office Equipment,Networking,Dell,49246.23,80557.59
PROD01485,Canon Mobile,Electronics,Audio,Lenovo,149692.06,91536.92
PROD01486,Lenovo Mobile,Electronics,Computers,Apple,70681.62,45475.83
PROD01487,Logitech Networking,Office Equipment,Scanner,Logitech,39611.32,12354.19
PROD01488,Canon Mouse,Accessories,Mouse,Asus,104377.83,19443.52
PROD01489,Logitech Computers,Electronics,Computers,Apple,78495.0,91182.43
PROD01490,Logitech Scanner,Office Equipment,Networking,Dell,48590.94,36892.18
PROD01491,Apple Keyboard,Accessories,Keyboard,Dell,27743.16,19781.59
PROD01492,HP Storage,Accessories,Storage,HP,130189.01,68451.37
PROD01493,Logitech Audio,Electronics,Mobile,Logitech,1801.33,81201.4
PROD01494,Sony Mouse,Accessories,Mouse,Canon,140042.07,92157.33
PROD01495,Logitech Audio,Electronics,Computers,HP,26084.58,19173.52
PROD01496,Asus Mobile,Electronics,Mobile,Lenovo,46741.01,48471.96
PROD01497,Epson Mobile,Electronics,Audio,Apple,3790.59,38013.1
PROD01498,Epson Storage,Accessories,Mouse,HP,125340.32,15147.58
PROD01499,Logitech Scanner,Office Equipment,Networking,HP,141030.07,10773.48
PROD01500,Canon Mobile,Electronics,Computers,Sony,123558.6,85523.07
PROD01501,Apple Computers,Electronics,Mobile,Apple,6330.64,16639.26
PROD01502,Sony Scanner,Office Equipment,Networking,Logitech,98433.89,11172.24
PROD01503,Canon Printer,Office Equipment,Printer,Dell,6133.48,14143.0
PROD01504,Epson Keyboard,Accessories,Keyboard,Dell,45719.38,28640.0
PROD01505,Canon Computers,Electronics,Computers,Logitech,95308.34,1776.46
PROD01506,Samsung Printer,Office Equipment,Scanner,Logitech,81318.35,16708.59
PROD01507,HP Scanner,Office Equipment,Networking,Sony,91522.4,77553.28
PROD01508,Apple Keyboard,Accessories,Storage,Dell,147461.63,6350.8
PROD01509,Dell Scanner,Office Equipment,Printer,Logitech,32123.98,89807.47
PROD01510,Dell Storage,Accessories,Mouse,HP,88562.11,24814.7
PROD01511,Dell Networking,Office Equipment,Networking,Lenovo,6015.39,69088.86
PROD01512,Lenovo Printer,Office Equipment,Printer,Epson,52469.33,65624.08
PROD01513,Sony Mouse,Accessories,Keyboard,Asus,128884.85,84522.85
PROD01514,Sony Scanner,Office Equipment,Scanner,HP,90337.81,46431.38
PROD01515,Sony Audio,Electronics,Audio,Epson,24426.88,74940.12
PROD01516,HP Scanner,Office Equipment,Printer,Lenovo,149021.56,66245.71
PROD01517,Epson Networking,Office Equipment,Scanner,Samsung,51968.5,17995.73
PROD01518,Apple Audio,Electronics,Audio,Dell,12803.01,17893.12
PROD01519,Lenovo Computers,Electronics,Mobile,Canon,72296.72,51292.69
PROD01520,Asus Storage,Accessories,Keyboard,Lenovo,81724.63,65962.16
PROD01521,Canon Networking,Office Equipment,Networking,Apple,130299.37,41204.87
PROD01522,Sony Audio,Electronics,Computers,Dell,43627.77,80350.92
PROD01523,Epson Audio,Electronics,Computers,Canon,144799.55,84300.28
PROD01524,Samsung Storage,Accessories,Mouse,Asus,149068.49,92372.42
PROD01525,Lenovo Mouse,Accessories,Storage,Logitech,75752.16,90096.87
PROD01526,Epson Mobile,Electronics,Mobile,Lenovo,83126.67,81294.34
PROD01527,Sony Computers,Electronics,Mobile,Samsung,68712.13,42350.32
PROD01528,HP Networking,Office Equipment,Scanner,Sony,35466.79,66847.21
PROD01529,Samsung Audio,Electronics,Audio,Canon,88146.32,45766.57
PROD01530,Canon Scanner,Office Equipment,Networking,Canon,100558.83,86883.71
PROD01531,HP Mouse,Accessories,Mouse,Epson,6141.09,1584.78
PROD01532,Canon Keyboard,Accessories,Keyboard,Dell,37093.31,96525.06
PROD01533,Canon Keyboard,Accessories,Keyboard,Samsung,148713.88,57562.52
PROD01534,Apple Computers,Electronics,Computers,Asus,99692.91,89789.66
PROD01535,Apple Mobile,Electronics,Mobile,HP,22069.15,85249.38
PROD01536,Sony Printer,Office Equipment,Printer,Samsung,137196.59,81891.88
PROD01537,Lenovo Networking,Office Equipment,Printer,Apple,26384.69,39778.53
PROD01538,Apple Computers,Electronics,Mobile,Asus,103240.91,45337.49
PROD01539,Samsung Mobile,Electronics,Audio,Epson,19851.03,90938.76
PROD01540,Asus Storage,Accessories,Mouse,Samsung,89717.83,32046.87
PROD01541,Epson Audio,Electronics,Mobile,Apple,33687.05,47555.96
PROD01542,Sony Networking,Office Equipment,Scanner,Sony,77988.57,33427.3
PROD01543,Lenovo Networking,Office Equipment,Printer,Sony,59682.12,27587.71
PROD01544,Epson Printer,Office Equipment,Networking,Epson,117906.66,65332.54
PROD01545,Apple Computers,Electronics,Mobile,Sony,100914.22,1771.99
PROD01546,Lenovo Computers,Electronics,Mobile,Sony,14503.48,93673.29
PROD01547,Apple Mobile,Electronics,Computers,Epson,7923.68,74239.05
PROD01548,Logitech Mouse,Accessories,Mouse,Samsung,85828.68,94316.22
PROD01549,Canon Mobile,Electronics,Audio,Lenovo,136651.33,5487.55
PROD01550,Epson Computers,Electronics,Computers,HP,119215.02,97657.41
PROD01551,Sony Mouse,Accessories,Storage,Dell,139438.54,35514.93
PROD01552,Logitech Mobile,Electronics,Mobile,Logitech,75628.35,28395.3
PROD01553,Apple Printer,Office Equipment,Printer,Samsung,147718.02,9193.23
PROD01554,Asus Printer,Office Equipment,Networking,Dell,37760.56,69743.97
PROD01555,Epson Audio,Electronics,Audio,Lenovo,35619.32,85470.59
PROD01556,Epson Mouse,Accessories,Mouse,Apple,113133.08,32711.95
PROD01557,Lenovo Storage,Accessories,Mouse,Lenovo,53834.32,92037.65
PROD01558,Sony Mouse,Accessories,Mouse,Lenovo,133047.25,47441.93
PROD01559,Asus Computers,Electronics,Computers,Canon,128652.49,18341.2
PROD01560,Dell Keyboard,Accessories,Storage,Canon,79624.28,96015.32
PROD01561,Epson Keyboard,Accessories,Storage,Canon,121769.64,58400.59
PROD01562,Logitech Storage,Accessories,Mouse,Canon,35087.76,60081.62
PROD01563,Epson Scanner,Office Equipment,Networking,Apple,91308.77,64547.27
PROD01564,Logitech Networking,Office Equipment,Networking,Dell,94630.93,36504.34
PROD01565,Logitech Computers,Electronics,Mobile,Canon,93342.63,57359.11
PROD01566,Lenovo Computers,Electronics,Mobile,Asus,1196.85,69339.96
PROD01567,Lenovo Networking,Office Equipment,Scanner,HP,94950.88,36171.98
PROD01568,Sony Audio,Electronics,Computers,Dell,143953.35,74077.88
PROD01569,Apple Audio,Electronics,Audio,Epson,81562.57,40386.32
PROD01570,Canon Mobile,Electronics,Audio,Apple,100101.3,2327.02
PROD01571,Sony Mouse,Accessories,Mouse,Logitech,109495.77,40234.35
PROD01572,Apple Mouse,Accessories,Keyboard,Samsung,2173.73,86573.11
PROD01573,Apple Audio,Electronics,Mobile,Apple,9451.08,71667.93
PROD01574,HP Mouse,Accessories,Keyboard,Apple,1268.06,41514.71
PROD01575,Apple Scanner,Office Equipment,Scanner,Asus,32173.56,17954.97
PROD01576,Asus Storage,Accessories,Mouse,Epson,124529.01,49726.8
PROD01577,Epson Keyboard,Accessories,Keyboard,Lenovo,99367.82,8212.42
PROD01578,Lenovo Mouse,Accessories,Storage,HP,34705.42,68143.64
PROD01579,Canon Audio,Electronics,Computers,Dell,839.37,15326.05
PROD01580,Canon Keyboard,Accessories,Keyboard,Epson,16080.71,58444.94
PROD01581,Sony Mouse,Accessories,Storage,Epson,30672.68,41056.08
PROD01582,HP Mobile,Electronics,Computers,Apple,12385.4,33155.53
PROD01583,Canon Scanner,Office Equipment,Networking,Sony,121037.03,70970.9
PROD01584,Epson Printer,Office Equipment,Printer,HP,47699.9,1608.12
PROD01585,Asus Printer,Office Equipment,Printer,Sony,71745.9,27048.2
PROD01586,Sony Networking,Office Equipment,Networking,Dell,27001.16,96793.91
PROD01587,Asus Computers,Electronics,Computers,Asus,13701.22,99115.87
PROD01588,Asus Scanner,Office Equipment,Scanner,Asus,54367.62,99867.3
PROD01589,HP Storage,Accessories,Storage,Epson,66690.26,24103.16
PROD01590,Logitech Computers,Electronics,Computers,Lenovo,18373.01,55096.93
PROD01591,Samsung Audio,Electronics,Computers,Logitech,129682.53,36256.6
PROD01592,Sony Printer,Office Equipment,Networking,Samsung,84564.71,13771.26
PROD01593,Dell Storage,Accessories,Mouse,Canon,135610.76,64491.02
PROD01594,Sony Networking,Office Equipment,Printer,Sony,54170.0,95012.58
PROD01595,Dell Printer,Office Equipment,Scanner,Canon,26909.01,1080.58
PROD01596,Asus Audio,Electronics,Audio,Epson,9307.68,6583.23
PROD01597,Logitech Audio,Electronics,Computers,Dell,62900.86,70246.94
PROD01598,Epson Computers,Electronics,Mobile,Asus,87084.18,44784.59
PROD01599,Apple Keyboard,Accessories,Mouse,Epson,80724.67,46620.79
PROD01600,Samsung Computers,Electronics,Audio,Samsung,78963.74,74263.73
PROD01601,Logitech Mouse,Accessories,Keyboard,Lenovo,24845.82,63999.13
PROD01602,Sony Mouse,Accessories,Keyboard,Asus,50157.73,29909.34
PROD01603,HP Storage,Accessories,Storage,Lenovo,149576.57,71088.0
PROD01604,Lenovo Networking,Office Equipment,Scanner,Samsung,111663.26,33137.12
PROD01605,Sony Keyboard,Accessories,Mouse,Canon,17143.98,33288.9
PROD01606,Sony Scanner,Office Equipment,Printer,Lenovo,62606.02,11786.22
PROD01607,Dell Scanner,Office Equipment,Networking,Samsung,80991.01,7041.09
PROD01608,HP Scanner,Office Equipment,Printer,Logitech,93308.3,12478.25
PROD01609,Epson Storage,Accessories,Keyboard,Canon,40335.4,91983.15
PROD01610,Lenovo Mobile,Electronics,Mobile,Logitech,134909.97,14828.49
PROD01611,Lenovo Mouse,Accessories,Storage,Dell,24596.89,28798.49
PROD01612,Apple Printer,Office Equipment,Scanner,Lenovo,112979.92,27488.58
PROD01613,Apple Keyboard,Accessories,Mouse,Samsung,99684.24,28653.11
PROD01614,Canon Scanner,Office Equipment,Networking,Asus,97872.35,7766.31
PROD01615,Asus Audio,Electronics,Audio,HP,39565.67,34612.16
PROD01616,HP Storage,Accessories,Keyboard,Canon,85118.52,28016.18
PROD01617,Sony Storage,Accessories,Storage,Lenovo,125050.27,65133.05
PROD01618,Lenovo Mouse,Accessories,Storage,Canon,132282.86,2243.96
PROD01619,Asus Keyboard,Accessories,Storage,Canon,124747.4,96528.13
PROD01620,Apple Networking,Office Equipment,Scanner,Asus,144127.51,30187.07
PROD01621,Epson Networking,Office Equipment,Printer,Dell,10855.42,79040.95
PROD01622,HP Mouse,Accessories,Keyboard,Sony,43890.04,35020.25
PROD01623,HP Mouse,Accessories,Storage,Asus,45033.0,61951.41
PROD01624,Samsung Storage,Accessories,Mouse,Samsung,100972.46,35285.74
PROD01625,HP Scanner,Office Equipment,Scanner,Sony,20206.58,54130.37
PROD01626,Lenovo Keyboard,Accessories,Mouse,Dell,113423.3,92836.52
PROD01627,Samsung Networking,Office Equipment,Scanner,Asus,5117.92,49414.09
PROD01628,Samsung Computers,Electronics,Mobile,Dell,62151.34,29252.29
PROD01629,Sony Mobile,Electronics,Mobile,Lenovo,21303.76,65561.64
PROD01630,Epson Scanner,Office Equipment,Networking,Canon,117365.17,85124.33
PROD01631,Epson Printer,Office Equipment,Networking,Asus,21518.99,8154.52
PROD01632,Canon Storage,Accessories,Keyboard,HP,46854.53,9729.53
PROD01633,Asus Mouse,Accessories,Storage,Apple,25074.6,21395.4
PROD01634,Samsung Audio,Electronics,Audio,HP,52742.02,57546.13
PROD01635,Apple Mobile,Electronics,Mobile,Epson,124160.59,716.42
PROD01636,Asus Storage,Accessories,Mouse,Asus,46737.61,6251.08
PROD01637,Dell Storage,Accessories,Mouse,Apple,51861.13,88290.12
PROD01638,Asus Scanner,Office Equipment,Printer,HP,16292.85,74535.11
PROD01639,Canon Scanner,Office Equipment,Printer,Asus,142968.11,59616.7
PROD01640,Samsung Networking,Office Equipment,Printer,Epson,9508.54,98627.19
PROD01641,Asus Storage,Accessories,Mouse,Apple,130871.72,76394.16
PROD01642,Lenovo Mobile,Electronics,Computers,Sony,131111.21,42209.72
PROD01643,Dell Audio,Electronics,Audio,Logitech,124831.83,11818.02
PROD01644,Dell Mouse,Accessories,Storage,Asus,97845.39,67665.24
PROD01645,Logitech Mobile,Electronics,Mobile,Epson,118863.39,68245.67
PROD01646,Dell Mouse,Accessories,Mouse,Canon,110259.2,58304.91
PROD01647,Samsung Storage,Accessories,Storage,Sony,80337.76,10203.56
PROD01648,Dell Networking,Office Equipment,Networking,Epson,93171.41,19183.86
PROD01649,Samsung Audio,Electronics,Audio,Canon,130032.75,96303.78
PROD01650,HP Audio,Electronics,Mobile,Logitech,137638.77,42904.11
PROD01651,Samsung Mouse,Accessories,Mouse,Lenovo,10257.24,77880.38
PROD01652,Canon Audio,Electronics,Computers,Samsung,52889.47,52805.02
PROD01653,Sony Storage,Accessories,Keyboard,Samsung,34862.93,18369.87
PROD01654,Lenovo Printer,Office Equipment,Scanner,Samsung,83441.89,20792.28
PROD01655,Apple Mobile,Electronics,Audio,Sony,49302.9,52350.94
PROD01656,Dell Mobile,Electronics,Audio,Dell,73230.37,70987.44
PROD01657,HP Mobile,Electronics,Audio,Epson,49432.79,3007.47
PROD01658,Logitech Mobile,Electronics,Computers,Epson,28794.65,34515.73
PROD01659,Samsung Mobile,Electronics,Computers,Asus,118326.39,7504.53
PROD01660,Apple Mouse,Accessories,Mouse,Dell,149790.54,57349.88
PROD01661,Apple Mouse,Accessories,Keyboard,Canon,123889.77,15635.08
PROD01662,Asus Computers,Electronics,Computers,Sony,98062.59,58636.92
