SalesID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,SalesAmount,Discount,Profit
S038389,2025-10-25,CUST08302,PROD01692,7,19644.0,137508.0,15,24751.44
S038390,2024-07-21,CUST07415,PROD00881,6,36102.73,216616.38,,38990.95
S038391,2023-03-08,CUST06281,PROD03479,11,97581.5,1073396.5,15,193211.37
S038392,2024-03-05,CUST05247,PROD00885,10,107844.0,1078440.0,15,194119.2
S038393,2024-06-18,CUST06978,PROD04900,10,84654.07,846540.7,0,152377.33
S038394,2025-03-26,CUST00575,PROD01692,6,19644.0,117864.0,,21215.52
S038395,2023-08-28,CUST05420,PROD00534,7,17448.96,122142.72,15,21985.69
S038396,2024-09-15,CUST08437,PROD02969,7,82696.35,578874.45,10,104197.4
S038397,2025-08-11,CUST04373,PROD01221,7,34865.59,244059.13,15,43930.64
S038398,2025-09-01,CUST08467,PROD01679,1,9172.71,9172.71,10,1651.09
S038399,2024-11-17,CUST00331,PROD01261,10,114129.46,1141294.6,15,205433.03
S038400,2025-12-16,CUST05952,PROD00471,8,85502.7,684021.6,5,123123.89
S038401,2025-12-03,CUST04926,PROD01662,6,98062.59,588375.54,0,105907.6
S038402,2025-09-16,CUST06777,PROD02409,13,11002.77,143036.01,,25746.48
S038403,2023-10-31,CUST04505,PROD04040,5,82554.51,412772.55,,74299.06
S038404,2024-06-10,CUST01902,PROD02916,9,48065.38,432588.42,10,77865.92
S038405,2023-09-04,CUST08993,PROD03872,9,15970.73,143736.57,0,25872.58
S038406,2023-11-09,CUST01076,PROD01246,14,108203.89,1514854.46,10,272673.8
S038407,2023-06-23,CUST01157,PROD02208,9,66509.02,598581.18,0,107744.61
S038408,2025-03-25,CUST06199,PROD02642,7,139683.4,977783.8,15,176001.08
S038409,2024-05-28,CUST08297,PROD04827,3,112101.59,336304.77,10,60534.86
S038410,2023-10-30,CUST05193,PROD03361,5,11920.8,59604.0,0,10728.72
S038411,2024-08-17,CUST05981,PROD03691,11,29212.55,321338.05,0,57840.85
S038412,2025-01-08,CUST06060,PROD03493,5,54106.79,270533.95,0,48696.11
S038413,2025-06-26,CUST06553,PROD02522,6,20316.77,121900.62,,21942.11
S038414,2025-10-21,CUST04084,PROD02511,4,120879.72,483518.88,5,87033.4
S038415,2025-09-14,CUST04913,PROD03097,3,22085.11,66255.33,10,11925.96
S038416,2023-09-12,CUST01844,PROD03422,12,44451.71,533420.52,10,96015.69
S038417,2023-03-05,CUST08890,PROD00698,14,64918.4,908857.6,15,163594.37
S038418,2025-08-17,CUST06917,PROD00089,3,34013.8,102041.4,0,18367.45
S038419,2025-09-27,CUST07887,PROD03059,9,39802.43,358221.87,10,64479.94
S038420,2025-08-15,CUST04248,PROD02957,4,115113.84,460455.36,10,82881.96
S038421,2023-10-22,CUST04290,PROD04366,9,67978.28,611804.52,10,110124.81
S038422,2024-05-17,CUST00717,PROD01318,12,94160.34,1129924.08,10,203386.33
S038423,2024-04-17,CUST01858,PROD01991,3,36604.07,109812.21,10,19766.2
S038424,2023-05-20,CUST08793,PROD01485,1,149692.06,149692.06,10,26944.57
S038425,2025-03-05,CUST03861,PROD02201,2,114540.84,229081.68,0,41234.7
S038426,2025-09-23,CUST04753,PROD03964,5,20348.67,101743.35,0,18313.8
S038427,2023-08-09,CUST03567,PROD01949,13,81177.58,1055308.54,5,189955.54
S038428,2024-08-26,CUST01502,PROD03051,6,29268.98,175613.88,15,31610.5
S038429,2025-08-11,CUST09529,PROD03715,4,142351.23,569404.92,0,102492.89
S038430,2023-12-20,CUST07780,PROD02647,4,102203.17,408812.68,15,73586.28
S038431,2024-07-23,CUST00193,PROD01186,1,96986.77,96986.77,15,17457.62
S038432,2024-11-06,CUST01410,PROD02679,9,13245.74,119211.66,0,21458.1
S038433,2024-02-06,CUST01885,PROD01376,8,5203.52,41628.16,15,7493.07
S038434,2023-10-29,CUST03414,PROD02983,13,96278.49,1251620.37,15,225291.67
S038435,2024-05-28,CUST06951,PROD02399,1,48453.46,48453.46,5,8721.62
S038436,2023-08-31,CUST06069,PROD03929,13,4259.08,55368.04,15,9966.25
S038437,2025-12-30,CUST04501,PROD01444,11,37674.63,414420.93,0,74595.77
S038438,2024-07-07,CUST09913,PROD00403,5,23356.63,116783.15,0,21020.97
S038439,2023-11-09,CUST00083,PROD01195,6,140624.57,843747.42,,151874.54
S038440,2023-01-06,CUST01631,PROD02581,14,123802.23,1733231.22,0,311981.62
S038441,2024-05-27,CUST09535,PROD00215,1,104824.62,104824.62,,18868.43
S038442,2024-10-26,CUST09285,PROD01955,4,71125.42,284501.68,15,51210.3
S038443,2025-09-19,CUST07065,PROD02733,13,102875.95,1337387.35,10,240729.72
S038444,2023-12-24,CUST06919,PROD00580,9,53880.63,484925.67,10,87286.62
S038445,2025-05-24,CUST07904,PROD03601,8,46978.95,375831.6,,67649.69
S038446,2023-06-11,CUST06953,PROD00163,7,64229.9,449609.3,0,80929.67
S038447,2024-10-22,CUST05017,PROD02568,8,33159.81,265278.48,5,47750.13
S038448,2023-08-06,CUST04338,PROD01900,5,120780.86,603904.3,5,108702.77
S038449,2025-09-07,CUST04774,PROD00904,1,4941.99,4941.99,,889.56
S038450,2023-05-13,CUST09910,PROD01487,1,39611.32,39611.32,15,7130.04
S038451,2023-09-02,CUST04737,PROD03370,9,11073.1,99657.9,15,17938.42
S038452,2024-02-11,CUST00721,PROD03622,10,130719.83,1307198.3,5,235295.69
S038453,2023-06-25,CUST07296,PROD03977,10,120151.72,1201517.2,15,216273.1
S038454,2024-01-21,CUST08815,PROD00204,8,127550.02,1020400.16,0,183672.03
S038455,2023-05-16,CUST08802,PROD04998,2,114369.61,228739.22,5,41173.06
S038456,2023-04-27,CUST09032,PROD02079,2,70401.06,140802.12,0,25344.38
S038457,2025-04-15,CUST00750,PROD01777,8,81357.25,650858.0,,117154.44
S038458,2023-08-18,CUST09743,PROD04389,4,125529.94,502119.76,0,90381.56
S038459,2023-09-25,CUST09520,PROD01024,9,103456.73,931110.57,0,167599.9
S038460,2024-07-14,CUST02869,PROD02907,12,46587.72,559052.64,15,100629.48
S038461,2025-10-21,CUST03838,PROD00030,10,44051.79,440517.9,,79293.22
S038462,2023-01-13,CUST06538,PROD03578,4,65700.66,262802.64,5,47304.48
S038463,2025-03-12,CUST03017,PROD03216,9,52794.36,475149.24,5,85526.86
S038464,2025-04-11,CUST04496,PROD04270,8,146826.05,1174608.4,5,211429.51
S038465,2024-07-23,CUST03296,PROD02368,3,113504.52,340513.56,10,61292.44
S038466,2024-03-01,CUST08342,PROD00225,2,42826.79,85653.58,,15417.64
S038467,2025-06-08,CUST07101,PROD01142,6,37357.78,224146.68,10,40346.4
S038468,2024-08-04,CUST05492,PROD00016,2,131537.33,263074.66,0,47353.44
S038469,2023-04-08,CUST07600,PROD02963,8,19261.42,154091.36,15,27736.44
S038470,2023-09-13,CUST01251,PROD02990,8,145413.15,1163305.2,0,209394.94
S038471,2024-02-24,CUST06457,PROD00060,10,17636.23,176362.3,10,31745.21
S038472,2025-07-26,CUST07711,PROD03395,11,133423.34,1467656.74,5,264178.21
S038473,2024-04-28,CUST08230,PROD01211,10,122237.19,1222371.9,5,220026.94
S038474,2025-05-05,CUST09556,PROD03211,3,15361.06,46083.18,,8294.97
S038475,2025-10-08,CUST04451,PROD04435,2,37356.51,74713.02,,13448.34
S038476,2023-12-19,CUST01649,PROD04729,4,122246.49,488985.96,10,88017.47
S038477,2023-06-07,CUST03174,PROD00926,3,75833.85,227501.55,10,40950.28
S038478,2024-09-30,CUST07743,PROD01725,12,100272.26,1203267.12,10,216588.08
S038479,2024-06-14,CUST00792,PROD02434,8,24711.32,197690.56,5,35584.3
S038480,2024-07-11,CUST01168,PROD01248,1,95815.06,95815.06,15,17246.71
S038481,2025-04-19,CUST01905,PROD03890,7,21723.27,152062.89,15,27371.32
S038482,2025-08-31,CUST02812,PROD01317,14,65535.66,917499.24,0,165149.86
S038483,2024-06-09,CUST06678,PROD02014,14,67458.71,944421.94,0,169995.95
S038484,2025-11-30,CUST05836,PROD00040,12,93202.23,1118426.76,10,201316.82
S038485,2025-11-07,CUST00549,PROD00119,14,61311.64,858362.96,10,154505.33
S038486,2025-11-17,CUST08217,PROD00651,6,123477.59,740865.54,0,133355.8
S038487,2024-06-07,CUST02115,PROD02060,6,133819.05,802914.3,,144524.57
S038488,2023-06-29,CUST09605,PROD00327,11,126644.83,1393093.13,10,250756.76
S038489,2023-10-02,CUST07729,PROD01541,12,33687.05,404244.6,10,72764.03
S038490,2023-02-13,CUST06209,PROD04011,13,139188.77,1809454.01,,325701.72
S038491,2024-04-11,CUST08539,PROD00411,10,101128.19,1011281.9,15,182030.74
S038492,2024-07-09,CUST00309,PROD04731,3,91341.99,274025.97,0,49324.67
S038493,2024-01-20,CUST05305,PROD00176,1,74470.15,74470.15,0,13404.63
S038494,2025-11-25,CUST01711,PROD02664,14,109821.19,1537496.66,15,276749.4
S038495,2024-05-02,CUST06739,PROD00262,8,148676.43,1189411.44,0,214094.06
S038496,2023-08-29,CUST02863,PROD02045,6,83147.95,498887.7,,89799.79
S038497,2025-08-26,CUST01790,PROD04046,2,43932.02,87864.04,,15815.53
S038498,2024-09-27,CUST02741,PROD04188,14,81763.41,1144687.74,5,206043.79
S038499,2024-09-11,CUST00677,PROD00705,4,2657.15,10628.6,5,1913.15
S038500,2024-01-17,CUST07230,PROD01565,1,93342.63,93342.63,0,16801.67
S038501,2024-07-04,CUST00995,PROD03069,7,95071.2,665498.4,15,119789.71
S038502,2024-02-26,CUST05374,PROD03129,14,13563.35,189886.9,10,34179.64
S038503,2025-12-29,CUST07992,PROD00550,10,26236.83,262368.3,,47226.29
S038504,2023-11-05,CUST05063,PROD02594,7,15542.16,108795.12,15,19583.12
S038505,2025-08-19,CUST03435,PROD02470,3,112474.91,337424.73,,60736.45
S038506,2025-03-11,CUST09617,PROD03726,1,128139.96,128139.96,15,23065.19
S038507,2023-09-18,CUST05798,PROD00536,6,118669.46,712016.76,,128163.02
S038508,2025-05-30,CUST07575,PROD02397,8,66181.07,529448.56,,95300.74
S038509,2024-06-20,CUST00025,PROD00043,4,94108.79,376435.16,0,67758.33
S038510,2025-07-02,CUST04111,PROD01239,12,103637.92,1243655.04,5,223857.91
S038511,2025-12-09,CUST03079,PROD00587,9,137793.16,1240138.44,10,223224.92
S038512,2023-06-21,CUST07571,PROD01447,3,130583.57,391750.71,15,70515.13
S038513,2025-09-22,CUST02561,PROD04527,8,143254.49,1146035.92,15,206286.47
S038514,2024-02-20,CUST01075,PROD02144,12,33256.38,399076.56,10,71833.78
S038515,2024-01-28,CUST07003,PROD00339,2,5828.92,11657.84,,2098.41
S038516,2024-09-14,CUST01946,PROD02620,11,59407.3,653480.3,0,117626.45
S038517,2023-04-27,CUST02555,PROD01223,9,97464.75,877182.75,0,157892.89
S038518,2024-12-21,CUST01420,PROD03617,3,58720.45,176161.35,0,31709.04
S038519,2024-11-05,CUST09239,PROD01180,6,38517.81,231106.86,0,41599.23
S038520,2024-07-25,CUST04062,PROD00601,3,81829.9,245489.7,0,44188.15
S038521,2024-12-14,CUST00223,PROD03423,14,143211.65,2004963.1,0,360893.36
S038522,2023-05-12,CUST00757,PROD01424,13,123303.4,1602944.2,,288529.96
S038523,2024-05-24,CUST02812,PROD03637,7,61511.27,430578.89,10,77504.2
S038524,2024-08-17,CUST06084,PROD01344,8,10895.61,87164.88,,15689.68
S038525,2023-01-25,CUST05126,PROD00273,11,143366.92,1577036.12,10,283866.5
S038526,2024-04-22,CUST05794,PROD02469,11,44463.67,489100.37,15,88038.07
S038527,2024-03-21,CUST02768,PROD01207,2,60791.13,121582.26,10,21884.81
S038528,2025-03-08,CUST05353,PROD00218,5,17068.79,85343.95,15,15361.91
S038529,2023-08-22,CUST02956,PROD02753,10,91026.95,910269.5,10,163848.51
S038530,2025-01-11,CUST01710,PROD01148,2,143405.2,286810.4,0,51625.87
S038531,2024-10-24,CUST09124,PROD00555,4,35912.22,143648.88,10,25856.8
S038532,2025-03-21,CUST04960,PROD02818,6,24337.21,146023.26,10,26284.19
S038533,2025-05-17,CUST01816,PROD04002,3,144519.81,433559.43,0,78040.7
S038534,2024-01-30,CUST08294,PROD01284,11,17216.33,189379.63,,34088.33
S038535,2024-02-16,CUST05957,PROD01956,5,13680.2,68401.0,15,12312.18
S038536,2023-04-16,CUST03370,PROD03539,3,31728.85,95186.55,10,17133.58
S038537,2023-08-21,CUST05575,PROD01297,2,63382.47,126764.94,0,22817.69
S038538,2023-04-16,CUST09809,PROD01718,11,96655.79,1063213.69,0,191378.46
S038539,2023-09-10,CUST06920,PROD04932,13,105691.19,1373985.47,15,247317.38
S038540,2023-05-04,CUST02442,PROD01145,14,6857.1,95999.4,15,17279.89
S038541,2024-10-13,CUST04623,PROD04349,13,112323.9,1460210.7,0,262837.93
S038542,2024-11-02,CUST05073,PROD01179,8,140798.32,1126386.56,10,202749.58
S038543,2025-12-03,CUST02260,PROD04919,6,84495.32,506971.92,15,91254.95
S038544,2024-03-10,CUST02553,PROD00964,6,149615.01,897690.06,10,161584.21
S038545,2025-03-16,CUST03909,PROD01890,9,141781.28,1276031.52,0,229685.67
S038546,2023-02-24,CUST09147,PROD04147,8,145384.86,1163078.88,,209354.2
S038547,2024-01-02,CUST04044,PROD04983,3,24926.85,74780.55,15,13460.5
S038548,2024-04-10,CUST04811,PROD00998,14,36191.82,506685.48,5,91203.39
S038549,2023-02-24,CUST07692,PROD00607,3,65938.97,197816.91,5,35607.04
S038550,2025-03-03,CUST08408,PROD04667,1,11026.23,11026.23,10,1984.72
S038551,2025-01-23,CUST09514,PROD03636,9,45809.12,412282.08,10,74210.77
S038552,2025-01-05,CUST09189,PROD02246,8,87857.75,702862.0,0,126515.16
S038553,2023-09-25,CUST03188,PROD00530,10,149465.72,1494657.2,,269038.3
S038554,2023-04-18,CUST06093,PROD04056,9,65412.39,588711.51,0,105968.07
S038555,2024-09-06,CUST05641,PROD03502,8,72915.49,583323.92,,104998.31
S038556,2024-02-08,CUST07957,PROD01702,8,122686.47,981491.76,5,176668.52
S038557,2024-02-18,CUST02461,PROD01879,13,99811.65,1297551.45,10,233559.26
S038558,2025-03-04,CUST05745,PROD00143,6,17557.37,105344.22,0,18961.96
S038559,2025-09-13,CUST04002,PROD04012,7,77013.5,539094.5,0,97037.01
S038560,2024-06-08,CUST00013,PROD00533,14,14944.28,209219.92,,37659.59
S038561,2024-01-16,CUST05563,PROD04824,11,22226.16,244487.76,0,44007.8
S038562,2025-11-30,CUST06814,PROD04744,8,72696.4,581571.2,,104682.82
S038563,2025-09-21,CUST06489,PROD03974,1,99539.65,99539.65,10,17917.14
S038564,2024-02-04,CUST07931,PROD03296,4,103316.89,413267.56,,74388.16
S038565,2025-06-20,CUST06110,PROD03139,2,126749.91,253499.82,,45629.97
S038566,2024-04-08,CUST01411,PROD03048,5,33557.79,167788.95,5,30202.01
S038567,2025-10-25,CUST01868,PROD00811,4,83754.36,335017.44,5,60303.14
S038568,2025-04-01,CUST09493,PROD00988,14,113618.72,1590662.08,5,286319.17
S038569,2023-10-25,CUST02387,PROD01945,8,134251.38,1074011.04,15,193321.99
S038570,2023-03-25,CUST02817,PROD01864,2,111584.44,223168.88,5,40170.4
S038571,2025-02-25,CUST07327,PROD01413,13,135708.23,1764206.99,10,317557.26
S038572,2024-01-16,CUST01016,PROD00354,9,129177.32,1162595.88,0,209267.26
S038573,2025-11-20,CUST07110,PROD04992,1,118811.71,118811.71,5,21386.11
S038574,2023-06-08,CUST06842,PROD00745,12,149167.25,1790007.0,15,322201.26
S038575,2025-01-18,CUST07432,PROD00359,9,108463.19,976168.71,0,175710.37
S038576,2023-04-29,CUST08703,PROD02990,8,145413.15,1163305.2,5,209394.94
S038577,2024-03-09,CUST04445,PROD01253,14,83016.46,1162230.44,0,209201.48
S038578,2024-06-08,CUST02862,PROD01282,10,147114.19,1471141.9,,264805.54
S038579,2024-04-24,CUST02908,PROD00320,4,81665.34,326661.36,,58799.04
S038580,2025-05-07,CUST02498,PROD00087,9,71464.22,643177.98,15,115772.04
S038581,2023-07-19,CUST08446,PROD02092,11,55761.84,613380.24,,110408.44
S038582,2023-04-12,CUST06105,PROD01332,3,130392.89,391178.67,15,70412.16
S038583,2024-07-24,CUST00801,PROD00390,11,3276.21,36038.31,,6486.9
S038584,2024-06-24,CUST05795,PROD01368,11,26521.27,291733.97,0,52512.11
S038585,2025-06-03,CUST06052,PROD02235,12,49661.53,595938.36,5,107268.9
S038586,2025-01-17,CUST06501,PROD03555,12,54160.63,649927.56,15,116986.96
S038587,2023-01-18,CUST06279,PROD01577,3,99367.82,298103.46,,53658.62
S038588,2024-10-08,CUST06231,PROD02211,7,104311.34,730179.38,,131432.29
S038589,2025-03-30,CUST01241,PROD02737,8,3219.1,25752.8,15,4635.5
S038590,2024-03-23,CUST05265,PROD04575,12,98652.01,1183824.12,,213088.34
S038591,2023-11-23,CUST03230,PROD04976,14,136479.04,1910706.56,,343927.18
S038592,2024-03-11,CUST06455,PROD04443,7,96059.38,672415.66,,121034.82
S038593,2024-10-02,CUST06800,PROD02343,4,12632.76,50531.04,,9095.59
S038594,2023-09-06,CUST07650,PROD01448,13,76969.66,1000605.58,,180109.0
S038595,2023-05-03,CUST05534,PROD00897,13,15549.57,202144.41,0,36385.99
S038596,2024-09-10,CUST06366,PROD04490,4,21976.19,87904.76,10,15822.86
S038597,2024-04-17,CUST02351,PROD01709,14,16531.32,231438.48,0,41658.93
S038598,2025-10-27,CUST06993,PROD02153,14,53534.42,749481.88,5,134906.74
S038599,2025-12-22,CUST02307,PROD04583,9,81432.25,732890.25,5,131920.24
S038600,2025-08-26,CUST01073,PROD02850,1,134583.97,134583.97,0,24225.11
S038601,2023-04-17,CUST06948,PROD00652,9,27658.26,248924.34,0,44806.38
S038602,2025-11-30,CUST04187,PROD03873,4,28183.27,112733.08,5,20291.95
S038603,2024-08-16,CUST06570,PROD03744,11,103292.0,1136212.0,15,204518.16
S038604,2025-05-17,CUST03908,PROD01892,14,18137.0,253918.0,10,45705.24
S038605,2025-07-20,CUST09928,PROD03309,8,30697.32,245578.56,15,44204.14
S038606,2024-09-08,CUST05245,PROD04610,7,11511.34,80579.38,0,14504.29
S038607,2024-06-30,CUST09544,PROD00462,1,126967.7,126967.7,,22854.19
S038608,2023-08-18,CUST08077,PROD00431,2,32008.21,64016.42,0,11522.96
S038609,2023-04-21,CUST02523,PROD04511,8,109725.38,877803.04,15,158004.55
S038610,2025-04-23,CUST08088,PROD04537,11,57533.49,632868.39,5,113916.31
S038611,2024-10-16,CUST05136,PROD01779,4,147043.26,588173.04,15,105871.15
S038612,2023-03-29,CUST00925,PROD03973,11,54017.98,594197.78,,106955.6
S038613,2023-06-02,CUST00875,PROD02918,3,33603.21,100809.63,5,18145.73
S038614,2024-01-20,CUST04937,PROD04280,3,73844.45,221533.35,15,39876.0
S038615,2025-11-17,CUST09735,PROD03963,2,31917.97,63835.94,5,11490.47
S038616,2023-05-14,CUST00860,PROD03793,12,137933.2,1655198.4,0,297935.71
S038617,2024-02-29,CUST04966,PROD04483,8,70277.61,562220.88,10,101199.76
S038618,2024-09-02,CUST03665,PROD00485,9,111205.53,1000849.77,10,180152.96
S038619,2024-01-25,CUST01421,PROD03897,12,2478.02,29736.24,,5352.52
S038620,2024-09-17,CUST09486,PROD02980,12,47504.79,570057.48,5,102610.35
S038621,2024-07-02,CUST01514,PROD03211,4,15361.06,61444.24,5,11059.96
S038622,2023-10-17,CUST07550,PROD02208,11,66509.02,731599.22,10,131687.86
S038623,2023-05-07,CUST09042,PROD02295,4,9855.46,39421.84,,7095.93
S038624,2023-02-11,CUST04444,PROD02544,10,66666.52,666665.2,15,119999.74
S038625,2023-10-01,CUST07508,PROD04240,10,97146.27,971462.7,5,174863.29
S038626,2023-08-02,CUST05083,PROD02316,11,45921.57,505137.27,0,90924.71
S038627,2024-07-02,CUST02102,PROD00417,6,50353.26,302119.56,0,54381.52
S038628,2024-01-14,CUST07112,PROD01644,13,97845.39,1271990.07,10,228958.21
S038629,2025-02-22,CUST00702,PROD04895,11,84917.19,934089.09,,168136.04
S038630,2024-08-20,CUST09687,PROD00403,1,23356.63,23356.63,,4204.19
S038631,2024-05-19,CUST08079,PROD04947,13,99110.42,1288435.46,10,231918.38
S038632,2024-08-06,CUST08059,PROD03064,13,129430.89,1682601.57,15,302868.28
S038633,2023-01-14,CUST07294,PROD03098,1,141272.46,141272.46,0,25429.04
S038634,2024-05-29,CUST03754,PROD04668,9,38306.91,344762.19,5,62057.19
S038635,2023-02-07,CUST03703,PROD01811,12,94895.15,1138741.8,,204973.52
S038636,2023-04-13,CUST08494,PROD00239,11,46349.36,509842.96,5,91771.73
S038637,2023-02-15,CUST09330,PROD02827,1,79391.98,79391.98,5,14290.56
S038638,2024-10-08,CUST07619,PROD01003,13,58672.47,762742.11,0,137293.58
S038639,2023-09-01,CUST01070,PROD03589,3,6184.52,18553.56,,3339.64
S038640,2024-08-12,CUST08727,PROD00549,14,16615.13,232611.82,10,41870.13
S038641,2025-09-02,CUST02782,PROD01044,1,93504.35,93504.35,0,16830.78
S038642,2024-07-08,CUST06103,PROD04118,8,97676.73,781413.84,10,140654.49
S038643,2024-04-20,CUST09837,PROD01579,7,839.37,5875.59,0,1057.61
S038644,2023-07-05,CUST03825,PROD03711,12,92881.16,1114573.92,,200623.31
S038645,2025-01-02,CUST06331,PROD00939,5,79124.82,395624.1,,71212.34
S038646,2023-03-21,CUST06171,PROD02325,7,102031.56,714220.92,15,128559.77
S038647,2023-05-16,CUST07661,PROD02904,3,65423.95,196271.85,0,35328.93
S038648,2025-09-06,CUST09830,PROD03271,13,133809.43,1739522.59,5,313114.07
S038649,2023-03-30,CUST04876,PROD00378,8,9834.85,78678.8,5,14162.18
S038650,2024-09-05,CUST03740,PROD00175,13,17618.19,229036.47,15,41226.56
S038651,2024-12-23,CUST03176,PROD04823,13,106039.58,1378514.54,15,248132.62
S038652,2024-02-15,CUST08955,PROD00600,11,11610.19,127712.09,0,22988.18
S038653,2023-10-17,CUST00130,PROD01933,9,135935.37,1223418.33,10,220215.3
S038654,2024-07-08,CUST01012,PROD00419,2,123818.98,247637.96,,44574.83
S038655,2025-10-23,CUST07887,PROD03562,10,123565.04,1235650.4,10,222417.07
S038656,2024-09-15,CUST01929,PROD00940,9,30653.77,275883.93,0,49659.11
S038657,2023-01-12,CUST04681,PROD00502,12,17370.32,208443.84,,37519.89
S038658,2025-03-29,CUST06488,PROD02013,2,122637.1,245274.2,0,44149.36
S038659,2024-02-27,CUST00078,PROD04205,7,107477.46,752342.22,,135421.6
S038660,2023-10-16,CUST01443,PROD03988,13,993.22,12911.86,0,2324.13
S038661,2023-07-15,CUST08712,PROD01345,8,51654.95,413239.6,10,74383.13
S038662,2023-11-13,CUST09674,PROD04285,7,74163.23,519142.61,15,93445.67
S038663,2024-01-21,CUST03022,PROD02618,5,131693.61,658468.05,15,118524.25
S038664,2025-03-10,CUST01176,PROD02896,10,92639.39,926393.9,5,166750.9
S038665,2025-04-21,CUST00767,PROD02618,10,131693.61,1316936.1,15,237048.5
S038666,2025-12-27,CUST02826,PROD03437,11,21443.4,235877.4,15,42457.93
S038667,2024-12-12,CUST04466,PROD00081,7,92495.22,647466.54,0,116543.98
S038668,2025-02-24,CUST09259,PROD02356,9,55449.16,499042.44,10,89827.64
S038669,2024-04-14,CUST01477,PROD02910,11,6925.71,76182.81,10,13712.91
S038670,2024-11-01,CUST06835,PROD01247,9,136160.84,1225447.56,15,220580.56
S038671,2024-08-31,CUST05620,PROD01363,2,148905.65,297811.3,15,53606.03
S038672,2025-09-20,CUST04024,PROD00860,12,98760.06,1185120.72,0,213321.73
S038673,2023-03-09,CUST09046,PROD01641,2,130871.72,261743.44,0,47113.82
S038674,2023-08-03,CUST03023,PROD04577,10,112096.74,1120967.4,15,201774.13
S038675,2025-03-10,CUST05258,PROD02924,14,98593.18,1380304.52,0,248454.81
S038676,2025-02-12,CUST09292,PROD00106,9,27377.67,246399.03,0,44351.83
S038677,2024-02-10,CUST07464,PROD03420,11,113172.81,1244900.91,10,224082.16
S038678,2025-12-27,CUST09877,PROD01517,14,51968.5,727559.0,10,130960.62
S038679,2023-10-14,CUST04515,PROD04053,9,149674.09,1347066.81,,242472.03
S038680,2023-07-02,CUST02210,PROD02639,12,9025.65,108307.8,15,19495.4
S038681,2024-05-14,CUST07391,PROD01525,5,75752.16,378760.8,15,68176.94
S038682,2023-01-13,CUST08671,PROD04224,11,126583.22,1392415.42,15,250634.78
S038683,2024-03-22,CUST06955,PROD01086,5,109985.67,549928.35,10,98987.1
S038684,2024-12-14,CUST00496,PROD02646,3,32170.46,96511.38,10,17372.05
