Account_ID,Customer_ID,Branch_Name,Account_Type,Account_Balance,Credit_Card_Usage
1638,1046,Delhi Central Branch,Loan,678171.66,108301.93
1639,3004,Bangalore Branch,Savings,511790.75,125166.8
1640,2151,Chennai Branch,Savings,165155.82,180011.79
1641,3803,Chennai Branch,Loan,1628164.45,121030.06
1642,3245,Delhi Central Branch,Loan,744764.11,258141.03
1643,4440,Chennai Branch,Current,1440266.88,67957.6
1644,4855,Bangalore Branch,Loan,1162420.17,272215.62
1645,1945,Pune Branch,Current,1303706.68,148436.13
1646,4861,Mumbai Main Branch,Current,497985.79,35613.88
1647,4738,Chennai Branch,Savings,774419.53,159398.71
1648,1554,Chennai Branch,Savings,1224407.92,72642.19
1649,2076,Ahmedabad Branch,Current,185283.77,215563.27
1650,4613,Chennai Branch,Loan,1559115.4,64171.26
1651,2281,Delhi Central Branch,Savings,1093806.1,130540.01
1652,4038,Pune Branch,Savings,577619.14,214203.04
1653,4687,Bangalore Branch,Loan,1291964.09,166363.64
1654,4297,Bangalore Branch,Current,1090358.17,3005.38
1655,3426,Ahmedabad Branch,Savings,1754476.93,202458.87
1656,2603,Delhi Central Branch,Current,197217.93,247758.67
1657,4652,Pune Branch,Current,102144.12,9350.75
1658,4413,Ahmedabad Branch,Loan,222146.21,41038.81
1659,3749,Mumbai Main Branch,Loan,1038026.38,12276.4
1660,3381,Kolkata Branch,Savings,1504283.76,280116.61
1661,343,Delhi Central Branch,Current,1140128.15,299602.13
1662,1658,Pune Branch,Loan,1013133.35,281273.67
1663,2698,Chennai Branch,Current,713613.87,120013.53
1664,728,Kolkata Branch,Loan,1148212.25,69748.55
1665,4436,Hyderabad Branch,Savings,647993.26,138113.92
1666,4320,Ahmedabad Branch,Savings,737825.33,207997.96
1667,2414,Bangalore Branch,Savings,1044458.14,40622.91
1668,2235,Bangalore Branch,Loan,1794511.01,74993.62
1669,3276,Mumbai Main Branch,Loan,1222492.23,32552.06
1670,4730,Chennai Branch,Loan,67764.63,257989.79
1671,4588,Chennai Branch,Savings,192122.21,144092.92
1672,1263,Ahmedabad Branch,Savings,183851.4,27375.79
1673,2865,Pune Branch,Current,719799.68,97938.36
1674,2981,Mumbai Main Branch,Loan,1454382.02,143664.6
1675,2026,Kolkata Branch,Current,518075.2,27850.13
1676,3656,Delhi Central Branch,Loan,1565427.35,94013.15
1677,287,Mumbai Main Branch,Current,885442.87,264430.9
1678,3324,Mumbai Main Branch,Current,1017879.95,277541.87
1679,345,Ahmedabad Branch,Loan,806257.02,220422.6
1680,4698,Hyderabad Branch,Loan,1848759.55,85270.37
1681,888,Mumbai Main Branch,Loan,1759476.89,283157.15
1682,2862,Hyderabad Branch,Current,1374881.96,27796.72
1683,671,Kolkata Branch,Savings,917440.02,183858.11
1684,3612,Pune Branch,Savings,1297581.54,97433.79
1685,2367,Bangalore Branch,Current,1570999.34,205327.25
1686,4180,Mumbai Main Branch,Loan,1842653.19,48501.72
1687,4873,Pune Branch,Loan,947270.71,262153.32
1688,4683,Chennai Branch,Current,1050236.44,242175.32
1689,4907,Delhi Central Branch,Loan,1154149.23,255021.99
1690,1638,Pune Branch,Savings,1866460.73,248389.07
1691,1121,Bangalore Branch,Loan,283914.35,174212.23
1692,2852,Hyderabad Branch,Savings,904534.44,272351.03
1693,2363,Kolkata Branch,Savings,178024.31,279661.2
1694,2750,Mumbai Main Branch,Loan,468045.09,259788.48
1695,1278,Bangalore Branch,Loan,1041184.12,265266.53
1696,228,Ahmedabad Branch,Loan,895866.97,87436.64
1697,1419,Ahmedabad Branch,Current,1001718.83,136459.23
1698,2913,Ahmedabad Branch,Savings,418296.84,215022.56
1699,490,Ahmedabad Branch,Current,1041490.72,88790.12
1700,376,Chennai Branch,Savings,877661.39,208624.8
1701,830,Hyderabad Branch,Savings,617557.02,230817.09
1702,2952,Delhi Central Branch,Loan,1660856.81,147717.79
1703,3453,Pune Branch,Current,1070838.43,100672.45
1704,1941,Pune Branch,Current,1541809.14,84088.48
1705,3858,Ahmedabad Branch,Loan,302983.39,81313.21
1706,993,Pune Branch,Savings,1582174.01,276547.89
1707,881,Hyderabad Branch,Loan,1613894.1,297713.86
1708,2675,Delhi Central Branch,Savings,323968.69,181017.83
1709,2397,Delhi Central Branch,Loan,457905.38,247999.12
1710,2887,Bangalore Branch,Loan,1956839.77,91961.02
1711,575,Kolkata Branch,Loan,1343096.93,182368.46
1712,3675,Kolkata Branch,Current,1968081.15,161794.45
1713,120,Mumbai Main Branch,Savings,282711.1,19730.59
1714,433,Hyderabad Branch,Loan,1973043.19,277028.84
1715,294,Pune Branch,Loan,1880545.46,11764.86
1716,571,Pune Branch,Savings,1131147.54,167607.34
1717,3037,Bangalore Branch,Savings,714489.4,136431.64
1718,4349,Chennai Branch,Savings,1249316.83,140820.56
1719,3451,Delhi Central Branch,Loan,1735123.61,239729.89
1720,1264,Bangalore Branch,Current,1215149.74,48277.91
1721,3268,Pune Branch,Savings,1320217.25,27936.36
1722,743,Chennai Branch,Loan,221314.48,153065.0
1723,4052,Ahmedabad Branch,Current,1461736.16,73887.76
1724,1248,Pune Branch,Savings,859960.91,166997.46
1725,4225,Kolkata Branch,Loan,24681.9,215402.97
1726,3738,Bangalore Branch,Current,1761708.27,278055.18
1727,2707,Chennai Branch,Loan,1156420.16,287150.87
1728,40,Hyderabad Branch,Current,1489916.29,166297.23
1729,907,Chennai Branch,Savings,697960.87,56620.93
1730,2476,Mumbai Main Branch,Loan,1484286.07,210182.88
1731,1575,Hyderabad Branch,Loan,1016425.12,192376.76
1732,1568,Pune Branch,Loan,1716349.92,255543.86
1733,1569,Chennai Branch,Loan,983444.27,121509.68
1734,3820,Mumbai Main Branch,Savings,1186180.96,114448.87
1735,2359,Hyderabad Branch,Savings,243453.59,110157.94
1736,26,Mumbai Main Branch,Current,1433155.17,24580.6
1737,4390,Ahmedabad Branch,Current,260967.16,218073.32
1738,3201,Kolkata Branch,Savings,591826.33,73265.0
1739,1962,Mumbai Main Branch,Loan,1239805.11,79752.59
1740,831,Mumbai Main Branch,Loan,1307914.13,178640.19
1741,783,Delhi Central Branch,Current,237805.33,277111.91
1742,2307,Chennai Branch,Savings,693616.94,249115.31
1743,2754,Pune Branch,Savings,1555765.19,294574.34
1744,1594,Bangalore Branch,Current,999124.08,166129.05
1745,369,Mumbai Main Branch,Loan,381268.46,287673.08
1746,4584,Mumbai Main Branch,Current,1099363.15,72378.39
1747,2909,Chennai Branch,Loan,1312197.68,233456.68
1748,4317,Kolkata Branch,Loan,40250.76,163167.85
1749,1039,Pune Branch,Loan,125746.53,236368.4
1750,3630,Delhi Central Branch,Current,1887184.12,268122.82
1751,1356,Ahmedabad Branch,Savings,571867.42,161752.01
1752,3867,Bangalore Branch,Savings,1304333.67,76111.55
1753,3742,Kolkata Branch,Loan,1675913.76,274857.44
1754,2872,Hyderabad Branch,Current,1255343.29,146395.68
1755,1026,Delhi Central Branch,Current,1443946.91,78623.41
1756,4661,Pune Branch,Savings,734518.27,236029.31
1757,3814,Delhi Central Branch,Savings,536357.28,36775.06
1758,1579,Pune Branch,Loan,363019.04,114042.94
1759,4052,Bangalore Branch,Loan,593581.02,213158.45
1760,2783,Pune Branch,Current,174278.61,11001.78
1761,1111,Bangalore Branch,Loan,1068029.85,79141.18
1762,485,Kolkata Branch,Savings,1140565.06,128325.15
1763,3924,Pune Branch,Loan,1576964.59,144557.73
1764,864,Bangalore Branch,Loan,1127113.33,295169.34
1765,2613,Delhi Central Branch,Current,1919965.84,270727.48
1766,4864,Chennai Branch,Loan,1380577.89,184808.94
1767,2854,Hyderabad Branch,Loan,816677.79,60067.1
1768,392,Ahmedabad Branch,Loan,244952.31,247991.68
1769,3754,Hyderabad Branch,Loan,1802466.16,94994.8
1770,1968,Pune Branch,Savings,1877105.44,14933.31
1771,4365,Pune Branch,Savings,720652.81,282227.28
1772,3639,Hyderabad Branch,Loan,1284374.75,132874.85
1773,1990,Kolkata Branch,Current,148442.95,229787.21
1774,537,Pune Branch,Savings,109189.13,240351.91
1775,699,Pune Branch,Current,1983211.23,125129.79
1776,846,Delhi Central Branch,Savings,1630515.99,279340.52
1777,3071,Bangalore Branch,Loan,1798580.01,185049.49
1778,743,Chennai Branch,Loan,1067689.19,270364.85
1779,2885,Kolkata Branch,Current,1773563.48,224545.27
1780,3736,Bangalore Branch,Loan,718257.24,82472.63
1781,3006,Hyderabad Branch,Savings,257075.23,214409.93
1782,3880,Mumbai Main Branch,Loan,1489482.2,57770.38
1783,2296,Mumbai Main Branch,Current,234612.73,45151.66
1784,686,Kolkata Branch,Current,1683487.34,220200.58
1785,1611,Pune Branch,Savings,1465488.65,276680.02
1786,4181,Pune Branch,Loan,1063239.49,211148.38
1787,2996,Delhi Central Branch,Current,368214.3,200434.38
1788,4424,Mumbai Main Branch,Current,926876.55,199790.85
1789,690,Ahmedabad Branch,Current,312355.45,81908.82
1790,4451,Kolkata Branch,Current,796926.3,52815.35
1791,3820,Pune Branch,Current,62421.65,191324.19
1792,1843,Bangalore Branch,Loan,1902852.04,228824.09
1793,2867,Hyderabad Branch,Loan,615313.55,246831.76
1794,4643,Ahmedabad Branch,Current,908737.42,44020.47
1795,3284,Hyderabad Branch,Savings,392839.67,179066.24
1796,2165,Pune Branch,Current,1542031.75,42744.4
1797,824,Kolkata Branch,Loan,928639.74,229831.19
1798,4789,Hyderabad Branch,Current,380729.14,37022.46
1799,2271,Chennai Branch,Savings,1395257.73,42316.59
1800,1949,Pune Branch,Loan,1664478.87,184647.85
1801,1549,Pune Branch,Current,1258896.62,54454.78
1802,1648,Mumbai Main Branch,Current,841664.41,34078.62
1803,3538,Kolkata Branch,Current,1736628.15,80892.23
1804,3576,Pune Branch,Savings,385169.01,216505.89
1805,4820,Ahmedabad Branch,Savings,409274.36,5737.93
1806,3909,Delhi Central Branch,Savings,564123.28,190384.95
1807,3765,Pune Branch,Loan,1006619.3,212132.71
1808,4762,Bangalore Branch,Savings,941363.31,207361.08
1809,2815,Chennai Branch,Current,443496.99,292073.2
1810,4376,Bangalore Branch,Savings,680718.9,234358.77
1811,2130,Mumbai Main Branch,Current,1146402.96,113126.24
1812,907,Ahmedabad Branch,Savings,1983396.24,229349.2
1813,3248,Kolkata Branch,Savings,1207968.0,153886.33
1814,3630,Hyderabad Branch,Loan,329266.84,244801.22
1815,4613,Hyderabad Branch,Current,1894928.04,181348.7
1816,22,Bangalore Branch,Current,576615.51,135214.64
1817,4764,Pune Branch,Current,357301.63,78346.79
1818,2596,Mumbai Main Branch,Current,353677.58,292835.36
1819,2471,Ahmedabad Branch,Current,462347.16,276342.6
1820,3884,Ahmedabad Branch,Savings,846704.42,259999.15
1821,4561,Kolkata Branch,Savings,873261.77,258085.6
1822,537,Kolkata Branch,Loan,1572248.01,179320.5
1823,55,Chennai Branch,Savings,1236005.09,90676.65
1824,530,Delhi Central Branch,Current,1310991.74,205325.04
1825,3461,Mumbai Main Branch,Loan,1187082.25,28191.42
1826,2095,Pune Branch,Loan,1138507.33,43788.13
1827,4794,Mumbai Main Branch,Loan,48714.76,235859.48
1828,3714,Mumbai Main Branch,Loan,1817471.86,29512.05
1829,3677,Bangalore Branch,Loan,63026.8,168147.47
1830,1097,Bangalore Branch,Current,99922.41,222801.73
1831,2682,Kolkata Branch,Loan,1593213.65,51265.01
1832,3378,Bangalore Branch,Loan,1864551.86,72434.26
1833,3423,Hyderabad Branch,Savings,22747.59,110845.38
1834,3927,Hyderabad Branch,Savings,707247.22,135218.51
1835,3984,Chennai Branch,Savings,1598472.19,144757.7
1836,3562,Pune Branch,Savings,426975.3,183606.35
1837,157,Ahmedabad Branch,Current,1439075.98,239936.84
1838,1797,Ahmedabad Branch,Savings,1678271.42,68159.82
1839,4587,Kolkata Branch,Loan,798759.03,19048.26
1840,1053,Ahmedabad Branch,Savings,1846818.63,111167.37
1841,2430,Mumbai Main Branch,Current,837650.27,101966.72
1842,2714,Kolkata Branch,Savings,490168.18,227746.15
1843,4108,Bangalore Branch,Loan,933503.39,240915.28
1844,741,Mumbai Main Branch,Savings,207055.43,174489.13
1845,2874,Hyderabad Branch,Savings,1510661.45,66244.44
1846,1213,Bangalore Branch,Loan,443484.37,204166.36
1847,1694,Kolkata Branch,Loan,1234804.79,11210.38
1848,3953,Ahmedabad Branch,Current,991070.3,159422.78
1849,4198,Chennai Branch,Loan,1716863.63,246611.96
1850,1122,Pune Branch,Savings,93039.77,58735.01
1851,2822,Hyderabad Branch,Current,1349830.9,237555.85
1852,1742,Kolkata Branch,Savings,1027447.46,290593.02
1853,2384,Ahmedabad Branch,Loan,908902.17,289016.01
1854,2786,Hyderabad Branch,Loan,1374266.81,22245.67
1855,136,Mumbai Main Branch,Loan,1806080.08,47352.6
1856,1303,Kolkata Branch,Savings,1513939.81,171409.77
1857,5000,Pune Branch,Current,883513.53,230811.78
1858,4132,Mumbai Main Branch,Current,134761.6,53013.7
1859,4698,Hyderabad Branch,Savings,1360010.81,294786.97
1860,3932,Hyderabad Branch,Current,1892316.7,272038.64
1861,4048,Bangalore Branch,Loan,1696632.67,96849.64
1862,1211,Mumbai Main Branch,Savings,1820938.08,91772.56
1863,3135,Kolkata Branch,Current,1170315.61,163257.21
1864,2019,Delhi Central Branch,Savings,198310.92,282141.61
1865,905,Mumbai Main Branch,Current,1495815.08,73418.25
1866,1845,Pune Branch,Current,1975280.1,134694.96
1867,2195,Pune Branch,Loan,1213598.1,47214.63
1868,3383,Hyderabad Branch,Loan,1805424.23,125789.32
1869,959,Bangalore Branch,Loan,1084464.21,292937.72
1870,69,Mumbai Main Branch,Savings,1030152.94,79719.28
1871,479,Hyderabad Branch,Savings,1418042.93,6837.06
1872,4014,Mumbai Main Branch,Savings,816401.22,89079.2
1873,4653,Hyderabad Branch,Loan,623812.96,285886.74
1874,2886,Delhi Central Branch,Loan,1489831.37,151252.22
1875,1039,Pune Branch,Current,795339.33,237559.71
1876,1514,Hyderabad Branch,Savings,612535.63,274532.31
1877,2353,Mumbai Main Branch,Current,1892935.0,103902.22
1878,2279,Ahmedabad Branch,Current,1659175.02,173688.56
1879,1537,Delhi Central Branch,Current,1699359.81,40631.88
1880,4496,Chennai Branch,Savings,1037713.0,88975.93
1881,1718,Pune Branch,Savings,632022.27,156614.26
1882,3918,Kolkata Branch,Loan,1469873.6,224119.83
1883,2838,Ahmedabad Branch,Savings,1010178.32,150505.51
1884,4868,Delhi Central Branch,Savings,1914133.91,141540.11
1885,3595,Hyderabad Branch,Loan,1995829.48,111191.15
1886,1679,Bangalore Branch,Loan,1797154.79,25373.7
1887,4220,Hyderabad Branch,Current,1188408.17,153017.73
1888,4900,Mumbai Main Branch,Current,27547.45,151237.21
1889,2926,Hyderabad Branch,Current,1255622.01,159820.68
1890,1483,Bangalore Branch,Savings,687179.21,28826.25
1891,4873,Ahmedabad Branch,Loan,1991488.43,30354.59
1892,1040,Chennai Branch,Savings,1749138.36,276539.71
1893,4427,Kolkata Branch,Savings,444391.72,154962.77
1894,2254,Chennai Branch,Savings,1587446.66,109909.74
1895,4818,Hyderabad Branch,Current,845822.67,87416.57
1896,1061,Mumbai Main Branch,Current,279923.63,259045.89
1897,1172,Hyderabad Branch,Savings,1398863.04,221984.37
1898,4035,Mumbai Main Branch,Current,1746472.14,267618.12
1899,3000,Bangalore Branch,Savings,922085.7,41403.47
1900,1638,Hyderabad Branch,Current,119408.44,287487.94
1901,3926,Kolkata Branch,Current,549949.78,58078.91
1902,1869,Kolkata Branch,Current,1646404.32,14762.34
1903,850,Bangalore Branch,Loan,395776.95,102098.32
1904,1811,Kolkata Branch,Savings,703055.33,30989.93
1905,1031,Bangalore Branch,Loan,426572.25,185387.66
1906,2505,Mumbai Main Branch,Loan,1173012.4,211482.66
1907,3373,Ahmedabad Branch,Current,803450.04,37990.71
1908,356,Pune Branch,Current,167694.37,222459.21
1909,1118,Chennai Branch,Loan,921690.55,112733.8
1910,2886,Delhi Central Branch,Current,1388753.59,23928.04
1911,3950,Ahmedabad Branch,Savings,123540.91,282393.63
1912,203,Chennai Branch,Loan,910382.08,231531.02
1913,4157,Delhi Central Branch,Current,1652081.87,80204.35
1914,4731,Pune Branch,Current,161947.42,15365.39
1915,987,Hyderabad Branch,Savings,105026.02,180990.69
1916,3801,Pune Branch,Current,1578486.96,261684.33
1917,2136,Delhi Central Branch,Savings,1856201.55,240155.96
1918,125,Bangalore Branch,Loan,1130419.99,225784.94
1919,551,Kolkata Branch,Loan,1646995.88,53247.69
1920,3044,Kolkata Branch,Savings,520239.8,171563.16
1921,886,Pune Branch,Savings,684340.55,217706.09
1922,1601,Chennai Branch,Savings,1759981.44,178024.44
1923,2256,Bangalore Branch,Loan,730700.99,192420.8
1924,4653,Chennai Branch,Current,466901.99,150534.42
1925,2269,Bangalore Branch,Loan,1730021.3,69262.6
1926,3916,Bangalore Branch,Savings,1983743.87,223240.36
1927,2705,Kolkata Branch,Loan,456015.37,189466.9
1928,3918,Hyderabad Branch,Current,781362.89,167270.78
1929,2763,Pune Branch,Loan,1258343.99,113363.56
1930,2473,Delhi Central Branch,Savings,679708.02,10312.84
1931,3165,Hyderabad Branch,Loan,506296.64,257497.54
1932,4257,Hyderabad Branch,Current,1017322.69,27239.91
1933,4332,Bangalore Branch,Current,1190035.29,68004.13
1934,4068,Delhi Central Branch,Loan,1075353.76,96697.0
1935,27,Bangalore Branch,Current,1592487.18,106959.07
1936,2050,Delhi Central Branch,Current,189563.01,237569.22
1937,1980,Delhi Central Branch,Loan,1240939.22,207277.54
1938,3544,Chennai Branch,Savings,1791622.73,9885.94
1939,828,Pune Branch,Current,115401.58,213843.0
1940,4179,Kolkata Branch,Loan,1889587.32,186628.49
1941,4842,Hyderabad Branch,Savings,1232758.04,271489.19
1942,977,Ahmedabad Branch,Current,1205704.59,239030.05
1943,436,Mumbai Main Branch,Loan,139408.48,153584.04
1944,3461,Ahmedabad Branch,Current,357552.57,148243.77
1945,83,Chennai Branch,Savings,1570429.54,292046.37
1946,2710,Kolkata Branch,Savings,177903.69,261834.32
1947,3792,Bangalore Branch,Savings,1379003.12,95170.83
1948,1975,Delhi Central Branch,Savings,477271.79,229059.02
1949,2852,Kolkata Branch,Current,1642190.26,28754.01
1950,3049,Mumbai Main Branch,Savings,46136.76,136092.5
1951,4165,Mumbai Main Branch,Savings,1277601.12,180447.18
1952,240,Ahmedabad Branch,Current,1892535.26,208316.07
1953,4784,Delhi Central Branch,Current,536151.65,148596.7
1954,3414,Hyderabad Branch,Current,66133.44,45615.65
1955,4476,Chennai Branch,Loan,106878.42,40199.53
1956,3226,Bangalore Branch,Savings,625866.85,139800.85
1957,1545,Pune Branch,Loan,258361.98,29641.89
1958,696,Delhi Central Branch,Current,552798.59,14811.17
1959,1202,Hyderabad Branch,Loan,1122020.66,199153.29
1960,361,Hyderabad Branch,Current,6632.94,239687.06
1961,2137,Mumbai Main Branch,Current,1010788.5,8230.48
1962,1703,Delhi Central Branch,Savings,18874.31,192140.34
1963,4763,Bangalore Branch,Loan,1394006.33,50093.17
1964,3373,Ahmedabad Branch,Loan,1586242.94,115517.64
1965,1405,Ahmedabad Branch,Savings,1960136.71,274159.96
1966,2164,Hyderabad Branch,Savings,595836.5,46434.23
1967,4418,Pune Branch,Loan,275594.62,191164.86
1968,3590,Chennai Branch,Current,65240.69,10254.16
1969,3483,Ahmedabad Branch,Loan,1560344.09,136740.4
1970,2258,Bangalore Branch,Loan,1574581.87,63935.81
1971,4022,Mumbai Main Branch,Savings,677157.56,97182.49
1972,1737,Chennai Branch,Current,31330.52,8337.6
1973,1152,Delhi Central Branch,Savings,527121.46,225469.23
1974,2873,Ahmedabad Branch,Loan,1564643.06,230481.2
1975,3669,Ahmedabad Branch,Savings,32016.01,104395.31
1976,4001,Pune Branch,Savings,930674.65,15075.05
1977,2600,Chennai Branch,Current,1342654.64,129764.75
1978,1489,Delhi Central Branch,Savings,1455983.34,232445.27
1979,2842,Bangalore Branch,Savings,1657671.17,98165.29
1980,751,Kolkata Branch,Current,1321873.61,136493.16
1981,4362,Kolkata Branch,Savings,1559030.23,297361.98
1982,2475,Kolkata Branch,Loan,791509.12,144853.56
1983,4735,Pune Branch,Savings,836899.38,34034.6
1984,1619,Chennai Branch,Current,925274.99,198252.93
1985,3186,Mumbai Main Branch,Current,836276.63,177901.14
1986,2524,Chennai Branch,Savings,720589.78,210655.95
1987,3846,Pune Branch,Current,1602862.58,37490.78
1988,3660,Delhi Central Branch,Current,1571125.88,123883.26
1989,1837,Delhi Central Branch,Current,1294657.07,95854.03
1990,1334,Bangalore Branch,Current,659923.76,79903.62
1991,4540,Mumbai Main Branch,Savings,1505492.63,205900.52
1992,4199,Delhi Central Branch,Loan,1046279.36,198747.84
1993,2303,Ahmedabad Branch,Savings,1851023.83,47727.03
1994,690,Mumbai Main Branch,Loan,184832.74,18500.25
1995,2804,Mumbai Main Branch,Loan,198431.79,174832.28
1996,4528,Kolkata Branch,Loan,771269.4,37963.53
1997,320,Mumbai Main Branch,Current,484899.83,99072.12
1998,3239,Chennai Branch,Current,937906.87,243333.13
1999,415,Kolkata Branch,Current,396363.16,276126.68
2000,3389,Bangalore Branch,Loan,281543.51,252763.88
2001,2997,Chennai Branch,Loan,1308474.08,86373.95
2002,4522,Delhi Central Branch,Savings,1886410.88,256193.5
2003,793,Ahmedabad Branch,Savings,1021857.84,146664.87
2004,1393,Kolkata Branch,Loan,1826529.32,216574.19
2005,443,Mumbai Main Branch,Current,895496.12,162016.07
2006,2298,Delhi Central Branch,Savings,1325675.67,223853.94
