Transaction_ID,Account_ID,Transaction_Date,Transaction_Amount,Transaction_Type
3315,1156,2025-11-15,152971.65,Credit
3316,1822,2025-10-25,171203.17,Debit
3317,3122,2024-12-07,32555.24,Debit
3318,633,2026-03-10,9886.17,Debit
3319,3793,2024-09-20,210647.13,Credit
3320,4527,2024-10-17,201786.68,Credit
3321,3505,2026-02-04,27437.68,Credit
3322,353,2025-12-05,13249.44,Credit
3323,3711,2025-08-12,65470.15,Credit
3324,3079,2024-05-25,220247.87,Debit
3325,2367,2025-08-30,93686.16,Debit
3326,297,2026-02-28,211970.02,Debit
3327,1152,2025-10-08,9777.08,Debit
3328,1639,2026-01-05,100568.24,Debit
3329,40,2026-01-12,25638.09,Credit
3330,1505,2025-10-28,219238.02,Credit
3331,2030,2025-01-08,42501.51,Debit
3332,943,2024-11-29,48539.92,Debit
3333,4177,2024-11-20,9181.54,Debit
3334,3890,2026-02-14,1873.49,Credit
3335,502,2026-03-08,94266.87,Credit
3336,3374,2024-12-08,20942.25,Credit
3337,3472,2024-08-16,180143.88,Credit
3338,3305,2025-04-09,206737.83,Credit
3339,2526,2025-03-04,207936.81,Credit
3340,2420,2026-03-22,29469.23,Debit
3341,1571,2026-03-17,199179.52,Credit
3342,4217,2024-06-03,163152.97,Debit
3343,4943,2025-09-11,85258.29,Credit
3344,4774,2024-08-19,95226.45,Credit
3345,2303,2024-08-25,122550.72,Credit
3346,1307,2026-02-23,8830.71,Credit
3347,4783,2024-12-30,117984.49,Debit
3348,3269,2024-07-28,179830.94,Credit
3349,2076,2025-01-14,187131.92,Debit
3350,3942,2024-11-17,166663.96,Debit
3351,4874,2024-12-28,174284.39,Credit
3352,372,2025-08-07,180843.97,Debit
3353,471,2025-12-11,173455.0,Credit
3354,2223,2025-12-19,62356.07,Debit
3355,3620,2025-10-05,110998.36,Debit
3356,2043,2024-09-23,68384.43,Credit
3357,731,2025-07-26,210189.0,Credit
3358,181,2025-06-25,45327.57,Debit
3359,1347,2026-03-24,119290.23,Credit
3360,2672,2024-06-18,48648.82,Debit
3361,3498,2024-09-19,70785.14,Credit
3362,3723,2026-01-24,146055.76,Debit
3363,1487,2024-11-25,211547.75,Credit
3364,1294,2026-02-17,35712.08,Credit
3365,4853,2025-03-21,50752.72,Credit
3366,3534,2025-10-16,138430.9,Debit
3367,4500,2024-08-31,118345.41,Credit
3368,3798,2025-04-29,44845.75,Debit
3369,111,2024-10-14,235810.36,Debit
3370,3956,2026-02-05,5044.9,Debit
3371,1161,2024-09-20,178750.34,Credit
3372,974,2025-11-10,170377.84,Debit
3373,4874,2025-06-21,67827.34,Debit
3374,1150,2024-09-26,25039.92,Credit
3375,3378,2025-02-07,57339.31,Debit
3376,3177,2026-04-01,241746.34,Credit
3377,4149,2026-02-28,25398.92,Debit
3378,694,2024-10-01,229334.02,Debit
3379,2762,2025-05-08,34702.77,Debit
3380,2454,2025-01-28,49106.86,Debit
3381,1284,2024-08-17,174098.57,Credit
3382,4184,2025-01-10,108711.03,Credit
3383,792,2025-12-12,211359.2,Debit
3384,1256,2024-08-15,233800.77,Credit
3385,374,2026-04-14,17455.75,Debit
3386,905,2026-05-09,33353.69,Debit
3387,3654,2026-01-22,108365.77,Credit
3388,952,2025-03-03,249719.84,Debit
3389,669,2025-09-02,216787.77,Debit
3390,4482,2024-12-31,129967.19,Credit
3391,1858,2025-07-04,78100.38,Debit
3392,1702,2025-12-09,110199.68,Credit
3393,664,2024-11-13,71065.78,Debit
3394,3295,2025-09-21,108728.78,Credit
3395,2467,2024-11-09,228859.63,Debit
3396,4484,2025-02-11,12434.32,Debit
3397,1095,2025-12-31,143940.77,Debit
3398,3825,2025-05-22,33283.51,Debit
3399,3274,2025-09-30,65361.43,Debit
3400,75,2025-12-15,236911.18,Credit
3401,1470,2025-05-01,2096.67,Debit
3402,2007,2025-04-01,39602.91,Credit
3403,847,2026-02-04,196479.45,Debit
3404,2469,2024-06-22,23947.75,Debit
3405,196,2025-09-09,216741.66,Credit
3406,2753,2024-07-08,185485.78,Credit
3407,2636,2025-05-18,50233.94,Debit
3408,518,2024-12-07,137974.33,Debit
3409,2293,2024-05-17,86455.14,Debit
3410,2159,2024-06-17,134318.15,Debit
3411,4365,2025-02-07,28012.23,Credit
3412,493,2024-12-25,165625.51,Credit
3413,3435,2025-09-16,66144.82,Credit
3414,4695,2026-03-17,194404.44,Credit
3415,2436,2025-11-12,235791.68,Debit
3416,1739,2024-07-01,202540.09,Debit
3417,3534,2024-12-09,249979.94,Credit
3418,116,2026-04-29,225487.82,Debit
3419,2150,2024-11-28,179473.69,Debit
3420,3964,2024-06-19,193336.82,Credit
3421,4601,2024-06-22,83542.88,Credit
3422,2534,2025-09-08,172442.74,Credit
3423,2410,2024-07-25,58860.75,Credit
3424,4671,2025-07-05,77511.21,Debit
3425,4829,2025-05-29,175535.06,Debit
3426,2130,2024-11-13,14687.51,Credit
3427,3683,2024-10-20,14353.68,Debit
3428,2945,2024-11-02,5229.96,Debit
3429,172,2025-07-19,9133.16,Debit
3430,2311,2024-07-20,165577.36,Debit
3431,3654,2025-04-13,109118.43,Debit
3432,3241,2026-02-03,5080.36,Debit
3433,2832,2025-05-13,110140.29,Debit
3434,4671,2026-03-01,146619.85,Debit
3435,804,2025-03-16,185731.55,Debit
3436,2906,2025-06-04,149957.86,Debit
3437,1042,2025-03-10,221500.54,Debit
3438,1525,2026-01-14,121486.52,Debit
3439,3861,2025-03-14,52211.73,Debit
3440,4619,2024-07-27,22127.37,Credit
3441,2058,2026-02-13,3140.81,Debit
3442,3339,2025-10-16,30416.67,Credit
3443,2225,2025-08-16,229831.38,Credit
3444,3845,2024-07-30,112148.62,Debit
3445,3,2025-01-22,222463.29,Debit
3446,4004,2025-06-09,87042.59,Debit
3447,3316,2026-04-03,126561.04,Debit
3448,637,2025-08-03,27609.76,Credit
3449,4582,2025-04-14,229159.34,Debit
3450,1772,2024-09-24,5281.91,Credit
3451,4134,2025-11-09,239620.44,Debit
3452,1030,2025-05-23,71855.48,Credit
3453,387,2026-02-20,200568.75,Credit
3454,994,2026-01-13,213288.28,Debit
3455,2035,2025-09-14,137351.92,Credit
3456,2033,2026-05-06,108300.54,Debit
3457,4873,2025-05-08,29062.08,Debit
3458,2040,2024-08-27,223675.93,Debit
3459,3301,2024-05-29,171864.37,Debit
3460,4135,2024-08-28,114434.75,Credit
3461,4757,2025-11-23,231373.9,Credit
3462,3925,2025-05-13,176503.99,Debit
3463,449,2025-05-29,36050.9,Debit
3464,2869,2025-12-12,57610.6,Credit
3465,2594,2025-10-17,105056.04,Credit
3466,4183,2025-03-05,83977.3,Credit
3467,4457,2025-03-01,9050.94,Debit
3468,2696,2024-10-14,14701.29,Credit
3469,1375,2025-11-06,16823.19,Debit
3470,14,2024-10-09,180859.99,Credit
3471,2905,2025-11-12,126874.94,Credit
3472,1262,2025-10-09,114783.33,Credit
3473,2812,2025-07-09,6378.19,Debit
3474,1984,2025-12-13,207454.71,Credit
3475,3166,2024-07-09,114606.29,Debit
3476,1202,2025-02-15,185464.55,Credit
3477,2534,2025-02-20,150641.38,Debit
3478,3057,2025-03-05,159180.8,Debit
3479,564,2026-02-18,86519.64,Credit
3480,1673,2025-09-23,143082.3,Debit
3481,2789,2025-11-15,199849.79,Debit
3482,4359,2024-06-10,230606.68,Debit
3483,3430,2024-10-28,191220.07,Credit
3484,95,2024-12-10,84540.92,Debit
3485,3892,2025-03-31,98736.96,Credit
3486,1578,2024-07-22,176968.61,Credit
3487,4515,2024-09-25,30326.86,Credit
3488,794,2026-01-13,168454.94,Debit
3489,4291,2025-10-28,98168.22,Debit
3490,354,2025-07-04,55281.77,Credit
3491,4344,2024-12-24,117769.1,Debit
3492,3177,2025-10-16,52805.75,Credit
3493,4964,2024-08-17,167655.11,Credit
3494,705,2025-12-25,221088.38,Credit
3495,282,2025-09-02,53305.42,Credit
3496,3639,2025-05-08,216330.83,Debit
3497,3871,2026-01-05,18213.21,Debit
3498,3508,2025-04-02,84390.12,Credit
3499,3884,2025-01-22,29641.71,Credit
3500,2032,2025-07-02,109182.17,Credit
3501,3786,2025-12-24,134280.95,Credit
3502,4494,2024-12-07,36959.65,Credit
3503,714,2024-11-30,195183.14,Credit
3504,3749,2024-11-21,248897.25,Credit
3505,2589,2026-03-28,46617.27,Credit
3506,4186,2024-12-13,146392.78,Debit
3507,1311,2025-03-14,26131.92,Credit
3508,3920,2025-02-02,249036.39,Credit
3509,903,2025-05-08,196029.66,Credit
3510,2977,2026-01-07,107802.49,Debit
3511,3343,2026-01-06,48847.04,Credit
3512,195,2025-06-27,73074.06,Debit
3513,1770,2026-04-14,136456.04,Debit
3514,4925,2024-08-31,48964.78,Debit
3515,4247,2025-05-26,127196.4,Credit
3516,458,2025-05-30,228279.23,Credit
3517,2524,2024-09-23,91091.83,Credit
3518,351,2025-08-07,238618.11,Credit
3519,3383,2025-08-11,183726.58,Credit
3520,4670,2024-10-13,8813.12,Debit
3521,1767,2025-09-07,241658.22,Debit
3522,4806,2026-03-28,12199.34,Debit
3523,3276,2026-05-11,50856.05,Credit
3524,3555,2024-08-31,177128.24,Credit
3525,1945,2026-03-24,38725.71,Debit
3526,1885,2026-03-26,160352.52,Debit
3527,4229,2024-10-07,191109.24,Credit
3528,1393,2025-08-10,137213.6,Debit
3529,3729,2024-09-04,152627.11,Debit
3530,2649,2025-11-29,197536.5,Credit
3531,4716,2025-06-19,110183.15,Credit
3532,6,2025-11-10,41985.7,Credit
3533,1653,2024-12-05,203394.03,Debit
3534,4141,2025-01-19,163171.23,Credit
3535,2584,2025-07-21,77673.35,Credit
3536,737,2025-06-17,125913.52,Credit
3537,3466,2025-01-31,98050.87,Credit
3538,3921,2025-02-12,160220.61,Debit
3539,395,2025-08-13,1168.99,Debit
3540,858,2024-07-22,119513.55,Credit
3541,2921,2025-03-27,159486.74,Debit
3542,336,2025-09-07,224235.26,Credit
3543,3178,2024-05-14,235265.54,Credit
3544,273,2026-04-30,64523.8,Debit
3545,3067,2024-09-14,1748.19,Debit
3546,3999,2024-10-11,180110.28,Credit
3547,1811,2025-01-06,18380.86,Credit
3548,2052,2026-02-16,162114.6,Debit
3549,1030,2026-02-09,6467.98,Credit
3550,2466,2024-11-26,97917.85,Credit
3551,821,2025-07-10,186034.34,Debit
3552,3147,2025-03-09,221558.1,Debit
3553,4992,2024-09-21,105833.23,Debit
3554,2198,2024-07-28,199145.98,Credit
3555,427,2025-07-17,44422.8,Credit
3556,360,2025-08-22,213168.33,Credit
3557,1443,2024-07-05,88346.6,Credit
3558,2722,2026-02-16,65783.27,Debit
3559,1014,2025-01-04,215232.24,Credit
3560,514,2025-06-23,236014.58,Debit
3561,2497,2026-01-18,172507.54,Credit
3562,4344,2025-10-16,82715.66,Debit
3563,1280,2025-09-10,160271.64,Credit
3564,2052,2025-05-20,128717.98,Debit
3565,2782,2025-02-16,95326.98,Debit
3566,448,2024-11-05,37477.08,Debit
3567,2041,2025-01-02,123258.43,Debit
3568,3710,2024-12-06,49477.12,Debit
3569,3584,2026-01-02,232541.7,Credit
3570,107,2025-02-11,232428.75,Credit
3571,2613,2024-10-03,37844.59,Credit
3572,4439,2025-12-05,101531.57,Credit
3573,4844,2026-03-30,111550.5,Debit
3574,1061,2025-07-12,82463.56,Debit
3575,3292,2025-08-21,194723.21,Debit
3576,4154,2024-07-11,43096.36,Credit
3577,2156,2024-10-03,74392.3,Debit
3578,4844,2024-06-13,65576.23,Credit
3579,159,2025-08-14,19770.91,Credit
3580,3631,2026-02-10,139199.69,Debit
3581,4160,2024-09-01,102540.06,Credit
3582,4638,2026-03-30,227747.08,Credit
3583,4299,2026-02-25,182954.6,Debit
3584,3015,2025-06-12,117572.27,Credit
3585,1017,2024-05-23,15591.36,Credit
3586,3950,2025-06-24,79363.14,Debit
3587,4138,2025-04-10,241813.6,Credit
3588,260,2024-05-15,231075.49,Debit
3589,3331,2024-10-18,210969.49,Credit
3590,3379,2025-06-11,28701.63,Credit
3591,3812,2025-05-21,148102.96,Debit
3592,435,2024-06-28,101118.44,Debit
3593,778,2025-08-09,99718.93,Credit
3594,1065,2024-07-19,211138.37,Credit
3595,1265,2025-08-13,191081.35,Debit
3596,1073,2025-06-13,35370.34,Debit
3597,4037,2025-12-19,15350.99,Credit
3598,2040,2026-02-18,76183.01,Debit
3599,4514,2025-05-24,114645.63,Credit
3600,4812,2024-07-01,114161.52,Credit
3601,4951,2025-01-11,170686.66,Credit
3602,2630,2024-08-11,198248.65,Credit
3603,2036,2026-01-16,173940.18,Debit
3604,260,2024-07-03,206786.72,Debit
3605,3025,2025-03-31,181795.77,Debit
3606,3069,2025-05-28,164577.45,Debit
3607,3276,2026-01-16,53800.66,Credit
3608,2044,2025-07-20,217448.64,Credit
3609,961,2024-12-16,166501.2,Debit
3610,3551,2026-01-15,173766.04,Debit
3611,4527,2024-05-14,193136.02,Debit
3612,1530,2024-09-04,47498.52,Credit
3613,4531,2026-02-21,137721.29,Debit
3614,502,2024-06-26,143171.93,Credit
3615,1600,2025-10-05,186415.76,Debit
3616,3994,2025-12-20,115040.66,Debit
3617,3664,2025-01-13,132663.86,Credit
3618,3559,2025-07-05,240608.68,Credit
3619,3415,2026-04-26,165168.53,Debit
3620,598,2024-09-15,10024.93,Credit
3621,1509,2024-09-07,204431.68,Credit
3622,697,2025-10-03,92914.56,Debit
3623,2146,2026-02-26,118839.85,Credit
3624,4567,2024-08-13,186032.7,Debit
3625,2385,2024-09-25,89791.66,Debit
3626,252,2025-08-02,168660.14,Debit
3627,1322,2025-05-28,212567.91,Debit
3628,4576,2024-12-16,230580.55,Credit
3629,1838,2024-10-24,77671.25,Credit
3630,4051,2024-08-20,210679.58,Debit
3631,1641,2025-09-18,39045.65,Debit
3632,3176,2024-05-29,2691.47,Debit
3633,4447,2025-12-02,59561.05,Debit
3634,1834,2024-11-06,13952.86,Debit
3635,2721,2024-11-21,91081.39,Credit
3636,2158,2025-11-01,168099.09,Credit
3637,1505,2025-11-23,71679.13,Debit
3638,494,2025-08-23,64125.43,Credit
3639,4526,2024-09-10,235080.24,Credit
3640,3603,2026-01-21,31020.09,Credit
3641,2300,2024-07-14,117759.14,Debit
3642,2199,2024-09-05,156321.09,Debit
3643,254,2025-04-11,109511.03,Debit
3644,1367,2026-01-09,14166.89,Credit
3645,4019,2025-01-19,48135.76,Debit
3646,3650,2025-06-14,111086.57,Debit
3647,4989,2026-04-03,29237.78,Debit
3648,1878,2024-12-14,209649.84,Debit
3649,856,2024-08-18,2337.81,Debit
3650,4741,2026-03-11,74153.27,Debit
3651,2290,2025-10-16,237497.0,Debit
3652,4081,2025-11-17,85049.98,Credit
3653,2471,2025-11-18,148841.42,Debit
3654,3936,2025-07-13,9957.96,Credit
3655,1989,2024-05-22,211194.88,Debit
3656,1972,2025-08-15,247905.06,Debit
3657,4882,2025-01-05,34784.5,Debit
3658,1027,2025-06-20,78601.44,Debit
3659,3571,2026-03-11,138701.82,Debit
3660,4775,2025-01-08,210954.02,Credit
3661,865,2026-01-22,30229.52,Credit
3662,2317,2025-02-27,155193.64,Debit
3663,2786,2025-08-25,209938.77,Credit
3664,3823,2025-03-20,182522.09,Credit
3665,2632,2026-03-10,188829.36,Debit
3666,886,2026-01-18,154722.95,Debit
3667,4909,2025-01-09,190177.1,Credit
3668,1539,2024-10-24,21386.91,Debit
3669,2816,2025-12-06,84997.85,Credit
3670,3758,2024-07-07,237586.96,Credit
3671,861,2024-09-06,37929.97,Debit
3672,592,2026-02-19,224380.2,Debit
3673,3973,2025-06-08,150327.07,Credit
3674,4753,2026-04-21,66184.59,Credit
3675,4912,2025-08-16,118985.51,Credit
3676,2563,2025-10-31,218064.62,Debit
3677,828,2024-07-09,133608.6,Debit
3678,2464,2025-07-03,14421.58,Credit
3679,1668,2025-01-20,80171.59,Credit
3680,4195,2026-05-12,244878.07,Debit
3681,1098,2024-10-09,86268.16,Credit
3682,2717,2025-09-28,126164.38,Debit
3683,1040,2026-03-02,54451.87,Credit
3684,1700,2025-12-08,8925.1,Credit
3685,4544,2025-10-06,40526.01,Credit
3686,1376,2025-11-23,231886.25,Debit
3687,3259,2024-10-29,9189.63,Credit
3688,4128,2026-02-27,151749.88,Debit
3689,668,2025-12-05,213423.56,Credit
3690,4537,2025-09-14,230086.7,Credit
3691,125,2025-07-13,70036.94,Debit
3692,1339,2025-08-18,126798.45,Credit
3693,3120,2026-04-09,82144.08,Debit
3694,3309,2024-05-20,9998.05,Debit
3695,2706,2024-08-14,211023.37,Credit
3696,4129,2024-09-09,65924.97,Credit
3697,2292,2025-06-30,627.23,Debit
3698,2034,2025-08-29,143232.97,Debit
3699,1033,2025-07-31,136606.15,Credit
3700,3531,2024-08-13,125257.78,Debit
3701,4436,2024-06-16,220744.01,Credit
3702,1086,2025-04-20,139409.6,Debit
3703,4435,2025-09-21,87457.76,Debit
3704,1986,2026-03-31,187744.19,Debit
3705,956,2024-06-22,204330.67,Debit
3706,2141,2025-11-10,89387.76,Credit
3707,3228,2024-06-13,119042.81,Credit
3708,4165,2025-04-23,86548.03,Credit
3709,4820,2024-08-30,8733.34,Credit
3710,2942,2024-06-01,249959.6,Debit
3711,354,2025-05-21,45718.03,Credit
3712,364,2025-11-04,124172.65,Debit
3713,4531,2024-07-25,3096.18,Credit
3714,2847,2025-09-28,229957.03,Debit
3715,991,2025-10-12,159496.09,Credit
3716,2582,2025-01-27,106218.54,Debit
3717,3686,2026-03-03,145149.83,Debit
3718,1042,2025-03-16,81147.72,Credit
3719,4857,2026-02-28,235123.48,Credit
3720,811,2024-11-23,155290.31,Credit
3721,1422,2026-01-01,14592.44,Debit
3722,4234,2025-10-05,67090.96,Credit
3723,2000,2024-09-11,8955.21,Credit
3724,754,2026-03-08,181116.53,Debit
3725,3950,2026-04-29,241283.38,Debit
3726,1969,2024-09-02,133139.78,Debit
3727,1444,2026-03-14,10168.41,Credit
3728,747,2024-10-10,209739.25,Debit
3729,196,2024-08-22,248180.45,Credit
3730,2578,2026-04-27,201656.34,Credit
3731,167,2025-11-16,6073.91,Debit
3732,2524,2026-02-03,141323.01,Credit
3733,1359,2024-08-12,48305.45,Credit
3734,3076,2025-10-05,160223.71,Credit
3735,223,2025-11-18,75970.48,Debit
3736,2267,2024-12-07,248595.52,Debit
3737,2907,2025-08-03,82801.12,Debit
3738,4268,2024-10-31,103535.2,Credit
3739,4319,2024-08-14,203356.63,Debit
3740,1190,2026-03-28,107913.14,Debit
3741,2010,2025-10-23,80629.85,Credit
3742,3827,2025-04-08,192952.74,Debit
3743,2286,2024-10-02,194731.91,Credit
3744,2670,2024-08-24,161821.92,Credit
3745,4541,2025-02-11,139648.65,Credit
3746,4624,2024-11-27,137430.82,Credit
3747,447,2025-06-20,145581.53,Credit
3748,390,2026-05-05,114668.33,Credit
3749,4692,2026-04-27,177367.53,Debit
3750,3324,2026-04-18,52179.03,Credit
3751,3315,2024-06-16,23615.93,Credit
3752,1258,2026-03-30,7077.63,Credit
3753,3949,2024-06-05,242359.95,Credit
3754,4326,2024-08-03,120856.48,Debit
3755,4630,2024-05-22,66330.63,Debit
3756,318,2026-01-27,152033.95,Credit
3757,573,2026-04-19,187499.88,Credit
3758,1583,2024-09-15,35507.74,Credit
3759,31,2024-08-16,189163.15,Debit
3760,4414,2026-04-30,4919.21,Credit
3761,4350,2025-07-30,128503.38,Debit
3762,3382,2025-06-12,74719.51,Debit
3763,2713,2024-09-13,219157.6,Credit
3764,1381,2026-04-25,119079.39,Debit
3765,1025,2026-01-28,216582.27,Debit
3766,501,2024-07-23,87861.12,Credit
3767,2266,2024-07-02,27588.44,Debit
3768,3934,2025-06-30,123572.34,Debit
3769,4826,2024-08-17,48479.96,Debit
3770,4136,2025-04-23,58180.5,Credit
3771,298,2026-03-28,209023.36,Credit
3772,1473,2026-02-08,108210.61,Debit
3773,537,2025-12-01,34996.36,Credit
3774,1466,2025-12-14,248098.42,Debit
3775,3523,2024-08-19,156588.66,Debit
3776,2422,2024-08-07,121682.64,Credit
3777,3177,2025-11-24,64837.58,Debit
3778,2372,2025-12-10,159067.3,Debit
3779,2511,2026-02-04,39158.34,Credit
3780,4810,2025-11-28,91938.99,Debit
3781,4426,2025-09-18,3957.22,Debit
3782,2559,2025-03-11,235490.7,Credit
3783,3542,2025-12-13,132075.53,Credit
3784,3065,2025-11-22,113460.75,Debit
3785,2532,2024-08-10,127669.3,Credit
3786,4628,2024-08-26,41538.64,Debit
3787,154,2025-11-25,36522.36,Debit
3788,215,2026-03-19,28033.48,Credit
3789,898,2025-04-16,224457.54,Credit
3790,966,2025-02-23,224561.92,Credit
3791,1211,2026-02-08,117470.59,Debit
3792,491,2025-12-07,56964.98,Debit
3793,2082,2025-09-20,117386.45,Credit
3794,1405,2025-11-05,99989.81,Debit
3795,1680,2025-11-09,156573.64,Debit
3796,4679,2025-05-15,135631.92,Credit
3797,2708,2025-10-30,26948.11,Credit
3798,1659,2025-05-01,227181.58,Credit
3799,2351,2025-11-18,133722.66,Credit
3800,2912,2025-08-16,210791.84,Credit
3801,1174,2025-03-18,94002.84,Credit
3802,4579,2025-08-20,174880.42,Credit
3803,4100,2025-02-20,16215.08,Debit
3804,978,2024-10-10,49401.5,Credit
3805,1925,2024-12-15,103738.7,Debit
3806,185,2025-07-26,31980.19,Debit
3807,4324,2026-01-07,202916.38,Credit
3808,3786,2024-06-22,225903.85,Credit
3809,1388,2025-01-14,194622.32,Credit
3810,2685,2025-12-01,177796.03,Debit
3811,270,2025-02-08,227619.09,Debit
3812,1215,2024-10-03,11243.9,Debit
3813,3954,2024-11-23,56290.18,Credit
3814,4225,2024-11-28,29343.56,Credit
3815,2105,2025-10-29,96711.57,Debit
3816,1780,2024-11-27,145309.65,Debit
3817,1264,2026-04-18,54611.64,Debit
3818,1621,2025-12-04,188898.76,Debit
3819,2768,2025-02-02,69625.15,Debit
3820,2118,2025-03-18,118781.99,Credit
3821,407,2025-03-01,171008.43,Debit
3822,2037,2025-04-15,96318.43,Debit
3823,3045,2024-05-29,4196.88,Debit
3824,4970,2024-08-09,114354.88,Debit
3825,4171,2025-06-17,87851.97,Debit
3826,988,2026-05-01,111777.63,Credit
3827,3267,2024-05-27,125356.53,Debit
3828,2893,2026-02-27,124065.28,Credit
3829,25,2024-06-15,219760.37,Credit
3830,2502,2024-12-22,57909.73,Debit
3831,860,2025-04-24,86016.59,Credit
3832,4839,2026-04-23,128838.31,Debit
3833,1113,2025-04-04,49536.37,Credit
3834,751,2025-04-14,63222.5,Debit
3835,3497,2025-04-28,72928.18,Debit
3836,2814,2025-09-23,153617.51,Debit
3837,2724,2025-09-06,133870.95,Credit
3838,4538,2024-12-17,212318.31,Debit
3839,4454,2024-09-03,130198.51,Credit
3840,3008,2026-03-07,163828.02,Credit
3841,3128,2025-05-17,146799.96,Debit
3842,3464,2024-09-12,111972.95,Debit
3843,4254,2026-01-01,78239.47,Debit
3844,768,2025-09-27,209404.95,Debit
3845,3792,2025-08-25,155483.14,Credit
3846,222,2025-04-17,134504.98,Debit
3847,685,2025-09-21,242128.77,Debit
3848,268,2026-03-11,234435.62,Debit
3849,2532,2026-03-28,188524.2,Credit
3850,4223,2024-08-25,58323.27,Credit
3851,2955,2025-02-04,164974.59,Debit
3852,4514,2024-06-15,136229.26,Debit
3853,4866,2025-12-01,238364.08,Debit
3854,1154,2025-11-23,92017.07,Debit
3855,1588,2024-05-21,53329.59,Debit
3856,3753,2024-09-20,63282.84,Debit
3857,810,2025-04-10,47548.75,Debit
3858,4950,2025-08-03,243172.02,Credit
3859,2371,2024-09-10,79476.97,Credit
3860,3275,2024-11-24,211973.96,Credit
3861,124,2026-03-19,29835.62,Credit
3862,2672,2026-05-03,126013.47,Credit
3863,4542,2026-03-19,197895.11,Credit
3864,878,2025-09-28,211585.85,Credit
3865,4351,2024-09-10,107761.9,Debit
3866,445,2024-10-07,191579.73,Debit
3867,621,2025-03-08,15135.41,Debit
3868,118,2024-10-01,153130.71,Debit
3869,3684,2024-05-23,79128.12,Credit
3870,4934,2025-09-17,103850.22,Debit
3871,3478,2026-02-08,169862.41,Debit
3872,624,2024-09-26,54026.96,Debit
3873,1305,2024-06-26,146835.42,Debit
3874,4145,2024-06-08,207412.95,Debit
3875,2503,2026-04-19,134235.52,Debit
3876,1573,2025-08-29,98537.82,Debit
3877,443,2024-08-16,80150.45,Credit
3878,738,2025-08-16,28110.04,Credit
3879,4059,2025-04-09,130949.21,Debit
3880,4936,2025-05-28,210601.33,Debit
3881,4702,2026-02-24,53093.58,Credit
3882,662,2026-04-25,2172.48,Credit
3883,1413,2025-03-10,127157.72,Credit
3884,1724,2025-10-26,90404.64,Debit
3885,3894,2025-11-04,77922.33,Credit
3886,1333,2024-07-06,1262.93,Debit
3887,2542,2024-07-25,35565.17,Debit
3888,2162,2025-09-27,248428.5,Credit
3889,653,2024-09-29,137184.46,Debit
3890,2617,2024-11-22,218488.03,Debit
3891,4130,2025-10-23,119935.61,Credit
3892,36,2026-02-03,34019.7,Debit
3893,569,2025-09-15,179926.92,Credit
3894,2623,2025-08-23,224575.21,Credit
3895,654,2025-01-13,202286.54,Debit
3896,2917,2025-09-11,132300.17,Credit
3897,579,2024-08-04,203114.35,Credit
3898,1590,2024-08-08,205396.28,Debit
3899,889,2025-05-01,113916.13,Debit
3900,4547,2024-08-21,179415.71,Debit
3901,4850,2026-01-07,96232.27,Credit
